ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1352	46,17,23,11	4,1,1,1	29,15,18,21	1,2,0,0	114	99
1353	50,22,20,19	61,32,23,24	67,39,47,43	87,64,50,49	381	99
1354	0,0,1,1	31,12,16,17	5,2,3,1	35,16,20,31	111	99
1355	17,8,9,8	48,36,27,15	18,15,12,14	44,25,42,29	103	99
1356	0,2,1,1	1,0,2,0	0,0,3,1	0,0,1,1	152	99
1357	7,3,3,3	87,46,50,35	13,4,4,8	81,47,49,69	114	99
1358	0,0,1,0	0,0,0,0	0,0,0,1	0,0,0,1	103	99
1359	2,1,1,1	1,0,1,0	1,4,3,3	0,0,0,0	148	99
1360	0,3,3,0	8,3,6,2	1,1,0,0	7,0,3,6	163	99
1361	9,2,0,6	1,1,0,1	1,5,2,3	0,1,0,2	585	99
1362	15,1,3,8	28,9,17,8	13,7,8,11	32,26,31,20	105	99
1363	3,2,2,0	28,9,17,8	5,6,3,3	32,26,31,20	111	99
1364	3,2,2,0	15,1,3,8	5,6,3,3	13,7,8,11	105	99
1365	4,2,2,1	6,4,4,1	1,1,0,1	2,2,1,6	105	99
1366	59,26,26,31	3,1,1,1	43,17,29,33	5,4,5,2	105	99
1367	182,90,102,59	6,1,1,3	143,89,77,87	0,0,7,2	201	99
1368	209,112,110,76	8,3,6,5	132,75,80,96	1,1,2,5	201	99
1369	3,1,3,3	1,1,3,1	4,4,4,3	1,0,2,4	192	99
1370	11,3,2,1	1,0,2,0	0,5,0,1	0,0,0,0	132	99
1372	1,0,0,1	0,2,0,0	0,0,1,1	0,0,0,0	145	99
1373	0,0,0,0	3,5,5,3	0,0,1,0	6,3,2,2	115	99
1374	4,0,1,2	0,0,0,1	1,3,1,1	1,0,0,1	147	99
1375	4,1,0,4	4,3,4,6	2,4,1,5	8,3,5,8	147	99
1376	0,0,1,0	24,19,24,7	0,1,1,2	19,10,10,12	108	99
1377	197,105,101,100	0,1,0,0	168,82,95,117	0,2,0,0	242	99
1378	200,114,124,80	12,10,10,5	189,101,87,135	14,5,7,10	116	99
1379	28,25,20,19	40,27,20,18	31,20,20,20	32,17,14,22	108	99
1380	3,1,3,6	3,3,1,0	3,4,2,3	2,2,2,2	152	99
1381	1,1,0,0	0,1,0,0	1,1,1,0	0,0,0,0	111	99
1382	1,0,0,0	0,0,0,0	0,0,0,0	0,0,1,0	104	99
1384	24,13,15,11	12,5,13,7	18,11,9,9	8,5,8,11	105	99
1385	4,4,6,1	4,0,2,2	11,10,10,2	4,3,4,2	144	99
1387	86,4,32,43	19,1,5,1	13,59,1,37	1,16,2,7	108	99
1389	40,19,12,25	0,0,0,0	41,18,19,17	1,0,0,0	288	99
1391	2,1,0,0	0,0,1,0	7,1,1,3	0,0,0,1	108	99
1392	81,39,45,46	0,2,0,1	106,41,31,49	1,2,1,0	819	99
1393	171,75,101,77	706,400,508,445	160,63,77,97	761,336,373,479	141	99
1396	260,114,139,113	9,3,3,6	254,157,131,143	6,6,6,5	432	99
1398	41,33,16,14	1,0,1,2	48,31,19,29	2,3,1,1	103	99
1399	10,11,4,8	0,2,0,0	4,3,5,3	1,0,0,2	165	99
1400	14,10,7,5	1,0,1,0	13,3,11,9	0,0,0,1	109	99
1401	12,5,3,2	0,0,0,1	8,5,0,6	4,1,2,4	119	99
1402	15,10,20,11	4,2,5,3	19,21,17,13	2,5,4,1	111	99
1403	132,67,99,94	16,10,7,10	100,97,116,88	14,15,19,15	111	99
1404	57,19,25,25	32,24,25,15	56,31,19,29	54,22,20,35	153	99
1406	0,0,0,0	31,13,13,8	1,2,0,0	26,9,7,9	105	99
1407	1,0,0,0	2,1,4,3	0,0,0,0	3,2,0,3	105	99
1408	67,27,17,31	7,4,6,9	43,21,25,33	14,7,8,10	289	99
1409	187,87,77,89	2,0,0,0	158,108,99,106	0,0,1,0	469	99
1410	37,19,18,18	6,3,5,6	44,16,16,20	14,5,7,6	104	99
1411	23,8,10,8	10,5,7,5	31,18,17,19	11,8,9,6	108	99
1412	46,21,23,20	106,53,75,48	28,24,14,32	120,72,45,68	105	99
1413	269,120,154,88	12,8,9,5	226,132,88,147	10,6,7,4	156	99
1414	16,5,7,2	1,0,0,0	8,15,7,4	1,1,0,0	342	99
1415	10,2,6,1	0,0,0,0	6,9,7,2	0,0,0,1	342	99
1416	29,11,21,9	0,0,0,0	21,28,17,8	0,0,0,1	797	99
1418	3,2,1,0	1,0,0,0	2,1,0,1	0,1,0,0	114	99
1419	8,10,10,1	1,0,0,0	15,10,4,13	0,1,0,0	338	99
1420	8,10,10,1	3,2,1,0	15,10,4,13	2,1,0,1	323	99
1421	29,20,19,15	11,11,5,5	56,25,20,23	27,14,6,7	321	99
1422	1,0,1,4	16,7,6,3	5,2,1,1	16,10,17,14	102	99
1423	12,4,2,2	0,0,0,1	10,6,7,6	0,0,0,0	175	99
1424	34,8,9,5	8,1,1,1	15,15,13,14	4,5,5,1	293	99
1425	0,1,0,1	0,0,0,0	1,1,0,0	0,1,0,0	185	99
1426	4,2,1,0	2,4,4,4	1,3,2,0	11,7,9,7	111	99
1427	0,1,0,1	0,0,0,0	1,0,0,1	1,0,0,0	123	99
1428	0,1,0,2	0,1,0,0	1,0,0,1	0,0,0,0	141	99
1429	5,1,3,2	4,3,2,1	6,1,1,3	6,1,3,4	313	99
1430	0,0,0,1	0,1,0,0	1,0,0,0	0,0,0,0	117	99
1431	5,0,3,1	4,3,2,1	6,1,1,2	6,1,3,4	289	99
1432	5,1,3,0	4,3,2,1	5,1,1,2	6,1,3,4	271	99
1433	16,6,17,7	6,5,2,1	26,10,12,12	2,2,2,4	123	99
1434	569,322,333,211	0,0,0,0	539,266,293,353	0,1,0,0	696	99
1435	37,25,21,18	375,213,247,191	40,15,12,25	332,159,178,229	108	99
1437	3,2,1,0	26,11,16,10	6,3,2,1	35,13,10,17	111	99
1438	0,0,0,0	0,0,1,0	1,0,0,0	1,0,0,0	230	99
1440	426,292,287,211	1,0,0,5	634,226,300,381	2,1,0,2	990	99
1441	223,177,168,120	1,1,1,1	344,104,153,209	1,0,0,0	685	99
1442	24,20,13,2	8,6,2,3	13,6,13,8	9,3,4,4	152	99
1443	16,4,5,3	30,12,26,16	6,6,3,3	20,10,17,17	123	99
1444	203,109,102,85	1,0,0,0	162,72,86,102	2,0,0,0	241	99
1445	19,11,5,4	0,3,0,0	12,4,4,2	1,0,0,0	185	99
1446	20,13,14,7	0,0,0,0	15,6,11,13	0,1,0,0	123	99
1447	17,6,6,2	6,1,7,6	14,9,4,15	9,6,6,7	113	99
1449	64,41,49,48	5,8,9,3	64,43,32,20	4,2,7,2	276	99
1452	1,4,0,0	0,0,0,1	4,1,1,1	0,0,0,0	123	99
1453	111,73,61,50	21,3,3,5	95,44,48,87	7,7,8,7	167	99
1454	211,116,94,115	0,0,0,0	180,95,79,113	0,1,0,0	219	99
1455	144,80,58,70	4,3,0,0	109,54,45,68	3,2,0,1	219	99
1456	25,10,6,8	5,0,2,1	14,2,9,15	2,0,0,2	271	99
1457	3,0,1,1	30,17,18,18	3,2,0,3	28,19,25,31	103	99
1458	6,6,9,2	0,0,0,0	9,4,16,6	1,0,0,0	968	99
1459	6,6,8,2	0,0,0,0	9,4,16,6	0,0,1,0	968	99
1460	21,19,11,10	6,3,1,5	26,18,12,20	1,2,1,5	141	99
1461	3,2,2,2	152,66,89,72	5,2,6,7	123,75,62,92	102	99
1463	73,43,50,35	5,1,0,0	90,41,44,49	3,1,1,0	198	99
