ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
163	8,5,3,3	5,3,4,1	1,1,8,13	0,2,3,4	198	99
164	8,2,3,1	2,1,0,1	1,1,6,9	0,2,2,3	179	99
165	32,18,11,14	0,0,1,0	19,14,17,20	2,3,0,1	198	99
166	0,0,0,0	1,0,0,0	1,0,0,0	1,0,0,0	183	99
168	19,6,9,6	2,2,2,0	2,7,4,2	0,0,0,0	198	99
169	53,27,24,21	2,2,1,2	9,31,12,14	2,1,3,2	198	99
170	61,36,27,21	2,2,2,3	20,35,20,19	0,0,1,1	173	99
171	62,38,27,21	3,1,1,0	20,35,20,19	0,0,0,1	180	99
172	96,51,48,25	3,0,0,0	33,28,38,51	0,0,1,1	165	99
174	9,6,4,1	0,1,0,0	0,7,7,8	0,0,0,1	180	99
175	11,2,5,5	13,3,4,2	7,4,6,8	2,7,5,6	171	99
177	12,6,11,4	1,0,0,0	1,4,8,9	0,0,0,0	198	99
178	28,13,15,13	3,2,1,1	10,21,14,21	0,1,0,1	198	99
179	14,2,2,6	4,0,1,3	5,4,5,10	3,2,0,5	198	99
180	13,1,4,0	2,1,0,1	3,3,7,5	1,2,1,2	198	99
181	2,4,5,2	0,0,1,0	1,2,5,3	0,0,0,0	198	99
182	44,20,20,23	1,0,1,0	18,29,23,35	1,1,2,1	198	99
183	66,20,27,24	0,0,1,1	17,31,28,35	1,2,0,0	198	99
184	41,14,19,17	9,6,4,3	18,27,22,25	2,2,1,8	198	99
185	38,21,18,17	1,0,1,3	14,19,23,27	0,3,1,4	192	99
186	55,30,24,25	1,0,0,0	23,36,28,45	0,0,0,1	198	99
187	52,24,23,19	5,1,4,6	23,34,27,35	4,1,0,5	198	99
188	49,31,23,19	1,0,1,0	19,26,28,37	0,0,1,1	198	99
189	12,6,6,7	1,0,0,0	5,10,20,5	0,0,0,0	198	99
190	26,17,19,19	57,27,39,16	19,23,51,27	18,17,21,20	185	99
191	49,31,38,25	2,1,4,1	21,38,52,63	1,1,4,1	198	99
192	54,29,38,24	0,2,0,0	19,41,49,56	0,2,1,2	198	99
194	248,154,150,133	8,5,1,1	140,135,146,165	3,4,1,3	198	99
195	42,28,29,12	11,5,1,1	20,8,19,10	0,4,3,2	198	99
196	58,33,34,19	27,11,12,10	22,16,23,13	9,7,6,9	198	99
197	4,1,4,0	2,2,2,0	0,2,1,2	2,0,1,2	198	99
199	6,2,1,3	1,0,0,0	0,4,2,2	0,0,0,1	198	99
200	2,1,0,2	1,1,0,0	0,0,0,3	0,0,0,1	179	99
201	0,1,0,1	1,1,0,0	0,0,0,3	0,0,0,0	158	99
202	3,2,0,1	2,1,0,1	1,2,1,2	0,0,1,0	198	99
203	0,1,2,0	17,10,9,7	1,0,2,0	7,14,5,7	174	99
204	56,45,48,38	0,1,1,2	50,28,45,61	0,0,1,1	198	99
205	1,1,1,1	72,58,74,32	2,2,0,3	39,38,40,48	177	99
206	21,15,15,20	1,1,2,0	11,22,19,10	1,0,0,1	198	99
207	221,144,146,132	1,1,0,0	100,111,62,136	0,0,0,0	198	99
209	0,7,4,1	1,0,0,0	2,3,1,4	0,0,0,0	198	99
210	7,2,5,5	1,0,0,0	3,1,0,2	2,0,1,0	198	99
211	0,0,3,1	0,0,0,2	0,1,2,5	0,0,0,2	198	99
215	12,8,9,7	0,0,1,0	5,7,13,7	0,0,0,0	198	99
216	14,10,17,9	3,2,3,1	12,9,10,10	0,1,0,1	198	99
217	4,4,2,0	1,0,1,0	7,1,5,6	0,1,0,1	194	99
218	9,3,2,3	3,2,0,0	2,8,8,10	0,0,0,3	183	99
220	4,0,1,0	5,2,2,0	0,0,0,0	1,1,0,0	184	99
221	5,0,4,1	0,0,0,1	4,2,1,5	0,0,1,3	167	99
222	20,13,15,5	0,0,2,0	10,9,20,10	0,1,2,1	198	99
224	20,8,12,12	4,2,3,1	14,12,9,13	2,3,4,5	198	99
225	7,2,2,1	7,4,8,2	1,1,0,5	4,9,2,4	169	99
226	1,2,5,2	25,12,9,11	0,2,5,0	13,8,10,6	171	99
227	89,55,65,42	4,2,2,0	52,54,37,44	3,2,1,3	198	99
