ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1507	7,5,3,2	1,1,0,0	2,5,0,2	2,0,0,0	297	99
1508	368,253,222,193	1,0,0,0	185,198,268,160	0,0,0,0	2320	99
1509	87,37,50,23	1,0,0,0	26,56,48,48	0,0,0,0	169	99
1510	304,147,171,109	0,0,0,0	124,189,111,218	0,0,0,1	837	99
1511	204,94,114,96	2,0,1,0	74,60,68,159	0,0,0,4	384	99
1512	199,90,112,90	0,0,0,0	72,57,68,153	0,0,0,1	384	99
1513	249,117,146,117	2,0,1,0	89,68,92,198	0,0,0,4	408	99
1514	209,98,120,96	0,0,0,0	76,59,78,169	0,0,0,1	408	99
1515	215,103,125,99	2,0,1,0	79,64,81,170	0,0,0,4	436	99
1516	213,102,121,101	0,0,0,0	79,62,81,171	0,0,0,1	436	99
1517	224,103,126,106	2,0,1,0	82,64,84,175	0,0,0,4	479	99
1518	57,21,34,23	0,0,1,0	27,25,19,36	0,0,0,0	307	99
1519	34,13,29,21	38,34,35,24	15,12,19,22	22,25,22,31	156	99
1520	9,4,7,6	3,2,2,0	3,3,4,10	0,2,2,2	249	99
1521	20,15,12,10	0,1,1,1	13,12,8,11	1,3,1,1	241	99
1523	23,13,11,6	0,1,1,1	11,20,6,12	1,3,1,1	342	99
1524	28,16,15,8	13,9,6,9	12,25,7,18	8,9,5,11	342	99
1525	155,79,50,75	1,1,0,0	67,78,50,104	0,0,0,0	367	99
1526	210,108,111,95	2,0,0,0	66,109,59,126	0,0,0,0	330	99
1527	60,23,19,25	43,24,22,22	25,25,15,22	18,16,12,21	247	99
1528	1502,789,867,579	0,0,3,0	521,681,814,734	0,0,0,0	223	99
1529	6,1,8,2	7,3,4,5	2,1,4,2	1,4,3,6	105	99
1530	29,18,33,25	3,1,7,2	23,16,7,26	4,1,3,4	1137	99
1531	200,130,95,90	86,62,53,39	85,113,87,106	39,42,48,53	1063	99
1532	65,55,31,29	0,0,0,0	38,60,41,51	2,2,0,0	205	99
1533	74,40,37,40	1,0,4,0	60,53,57,69	3,1,3,0	144	99
1534	11,7,12,4	1,0,0,0	7,8,3,8	0,0,0,0	258	99
1535	13,8,13,6	18,12,10,11	7,8,4,11	9,7,10,15	258	99
1536	141,68,91,78	0,0,0,0	81,86,60,145	0,0,0,1	237	99
1537	163,74,81,61	1,0,1,0	74,90,49,120	0,0,0,0	289	99
1538	51,22,37,27	34,22,24,26	31,33,16,27	23,14,8,36	180	99
1539	31,13,15,7	5,0,1,0	13,10,12,17	2,0,1,0	201	99
1540	20,10,12,10	2,3,9,6	22,12,17,19	5,5,6,7	303	99
1541	3,0,1,1	0,2,2,0	1,0,0,0	3,2,0,1	262	99
1544	3,0,0,0	4,1,1,2	1,1,0,1	3,1,2,0	283	99
1545	0,2,1,2	1,0,1,0	2,2,5,0	1,2,0,1	944	99
1546	0,2,1,2	3,0,1,1	2,3,5,0	2,3,0,0	944	99
1547	2,4,0,6	10,1,1,3	1,2,6,6	5,0,8,7	330	99
1548	3,1,4,5	0,0,0,0	9,1,7,9	0,1,0,0	255	99
1549	3,1,4,5	1,1,0,2	9,1,7,9	0,0,2,2	255	99
1550	19,5,8,9	0,0,0,0	9,7,4,21	0,1,1,1	251	99
1551	21,6,9,7	2,0,0,0	8,10,4,18	0,1,0,0	251	99
1552	1,0,0,0	2,0,0,0	0,1,1,1	0,1,0,0	138	99
1554	5,2,0,2	6,3,1,0	3,2,2,4	2,5,2,1	138	99
1555	144,86,98,51	4,1,0,0	68,71,60,77	2,0,0,1	196	99
1556	168,95,102,64	0,0,0,0	68,85,85,99	0,1,0,0	237	99
1557	74,37,32,31	63,37,38,22	23,31,35,29	34,24,26,17	270	99
1558	1,4,6,0	1,0,0,0	6,1,1,2	0,0,0,0	232	99
1559	308,178,193,148	18,12,10,7	118,160,125,173	10,3,7,6	282	99
