"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC114876032",142.184200638555,0.809755394860719,0.195835484559278,17.3260524879533,3.14840745750763e-05,0.000212666013167497
"LOC114876030",525.037195393476,-0.61715942094009,0.342233222218593,3.16939583014499,0.0750301967178125,0.153745406789934
"LOC114876031",436.415723527599,-0.218442229557851,0.310411588936248,0.492392435285154,0.482862030494316,0.628028357898288
"LOC114876029",31810.1280055274,0.129364913533221,0.250426841810447,0.267901858670456,0.60474270831439,0.727290266241124
"LOC114876028",779.349463920463,-0.253675805226085,0.171437665954359,2.17043075658587,0.140686821464447,0.253670567768064
"LOC114876027",1836.79262730508,-0.0780699567872995,0.108880190515696,0.513464806829276,0.473642802175431,0.619649630854997
"LOC114876021",2450.16015444544,0.231497044761236,0.165287315890434,1.97415012596556,0.160008037703522,0.278639448051732
"LOC114876022",1835.42635531618,-0.584826961158625,0.180780162795099,10.2167005069689,0.00139174610938832,0.00573972438572709
"Trnas-cga",0,NA,NA,NA,NA,NA
"LOC114876024",1772.08476521194,-8.26833446187178,0.405704681520998,344.597519671082,6.36256266409263e-77,2.35372401487e-74
"LOC114876023",3785.17839267546,-0.331545275451384,0.858377318359824,0.147260714158378,0.701166983808773,0.802139077034302
"LOC114876042",0.579696632590003,-0.802973351669907,2.9250126795326,0.0886680790786372,0.765877295228199,0.848652442803408
"LOC114876025",31878.7262142773,0.385762207174434,0.135116659998895,8.23140449014798,0.00411716558187189,0.0143731688039051
"LOC114876026",101.541803509483,1.30678836349891,0.318876855896368,16.9632685601001,3.81100323636872e-05,0.000253564232117626
"LOC114876004",644.490224756713,-0.0102764174202909,0.138463373946435,0.0089960018651567,0.924436151614058,0.953925235570339
"LOC114876005",316.822119382299,0.141009032211762,0.222012910240906,0.404829950327354,0.524605352064724,0.664100951254006
"LOC114876003",1152.98976653428,-0.207107849989401,0.113793358093977,3.29473113907348,0.0695024855238,0.144716432334547
"LOC114876006",35.509349733883,0.239434561220773,0.32529025059122,0.551230982963894,0.457815150980147,0.605293369737631
"LOC114876002",1743.66098910504,0.419705423625999,0.103650349831028,16.5462362030767,4.74781280121706e-05,0.000307596184868108
"LOC114876001",7268.81341852521,-0.462858133536115,0.167927903914501,7.45451486824047,0.00632775306915823,0.0205758580608022
"LOC114876017",460.683627523005,0.476699014891142,0.203573455722257,5.53247308594032,0.0186667028227556,0.0501259881248917
"LOC114876018",851.495133344523,-0.0465288925875495,0.16516258679976,0.0793402697985357,0.778193455101894,0.85797645188961
"LOC114876007",151.259791286174,-1.08342147381632,0.417389152308653,6.40954259502898,0.0113508652000228,0.0335656546735551
"LOC114876010",1652.12822942266,1.03071006208899,0.145683548451517,50.6620461908905,1.09720943496468e-12,2.97722012450807e-11
"LOC114876008",314.440798695977,-0.60054018039811,0.227408415625403,6.83524154066507,0.00893766071687277,0.0274309067023933
"LOC114876011",1370.92061637681,-0.332389710445115,0.173077966589522,3.64216935418017,0.0563334873367879,0.122250497157542
"LOC114876015",849.83547744609,0.180815968445608,0.145383199557065,1.55446125610106,0.212478045238523,0.345455808095096
"LOC114876014",1871.95697015692,-0.202110502460582,0.115363640898895,3.0498490722502,0.0807446461977815,0.163314030162744
"LOC114876016",4116.49662126737,-0.277052898108299,0.110111679171153,6.26904192289662,0.0122865560818379,0.0357796377318911
