Orthogroup	Duplications (all)	Duplications (50% support)
OG0007402	0	0
OG0007403	1	1
OG0007404	0	0
OG0007405	1	1
OG0007406	4	4
OG0007407	0	0
OG0007408	3	3
OG0007409	0	0
OG0007410	0	0
OG0007411	1	1
OG0007412	1	1
OG0007413	1	1
OG0007414	0	0
OG0007415	1	0
OG0007416	2	1
OG0007417	0	0
OG0007418	2	2
OG0007419	1	1
OG0007420	2	2
OG0007421	1	0
OG0007422	1	1
OG0007423	0	0
OG0007424	4	3
OG0007425	0	0
OG0007426	0	0
OG0007427	4	4
OG0007428	0	0
OG0007429	0	0
OG0007430	0	0
OG0007431	0	0
OG0007432	0	0
OG0007433	1	1
OG0007434	1	1
OG0007435	3	3
OG0007436	0	0
OG0007437	0	0
OG0007438	3	3
OG0007439	0	0
OG0007440	0	0
OG0007441	2	2
OG0007442	0	0
OG0007443	0	0
OG0007444	0	0
OG0007445	0	0
OG0007446	1	1
OG0007447	0	0
OG0007448	2	1
OG0007449	0	0
OG0007450	0	0
OG0007451	1	1
OG0007452	1	0
OG0007453	0	0
OG0007454	1	1
OG0007455	0	0
OG0007456	3	2
OG0007457	0	0
OG0007458	1	1
OG0007459	0	0
OG0007460	1	1
OG0007461	0	0
OG0007462	1	1
OG0007463	1	1
OG0007464	0	0
OG0007465	0	0
OG0007466	0	0
OG0007467	0	0
OG0007468	0	0
OG0007469	0	0
OG0007470	0	0
OG0007471	5	5
OG0007472	0	0
OG0007473	1	1
OG0007474	0	0
OG0007475	1	1
OG0007476	20	20
OG0007477	1	1
OG0007478	2	2
OG0007479	1	1
OG0007480	1	1
OG0007481	2	2
OG0007482	4	4
OG0007483	5	5
OG0007484	5	5
OG0007485	2	2
OG0007486	1	1
OG0007487	2	2
OG0007488	1	1
OG0007489	1	1
OG0007490	2	2
OG0007491	5	5
OG0007492	2	2
OG0007493	3	3
OG0007494	1	1
OG0007495	1	1
OG0007496	1	1
OG0007497	3	3
OG0007498	1	1
OG0007499	1	1
OG0007500	3	3
OG0007501	2	2
OG0007502	5	5
OG0007503	3	3
OG0007504	5	5
OG0007505	1	1
OG0007506	3	3
OG0007507	2	2
OG0007508	1	1
OG0007509	4	4
OG0007510	3	3
OG0007511	4	4
OG0007512	1	1
OG0007513	2	2
OG0007514	2	2
OG0007515	1	1
OG0007516	1	1
OG0007517	3	2
OG0007518	1	1
OG0007519	2	2
OG0007520	19	19
OG0007521	2	2
OG0007522	3	3
OG0007523	2	1
OG0007524	4	4
OG0007525	1	1
OG0007526	1	1
OG0007527	1	1
OG0007528	2	2
OG0007529	1	1
OG0007530	1	1
OG0007531	2	2
OG0007532	1	1
OG0007533	2	2
OG0007534	2	2
OG0007535	1	1
OG0007536	3	3
OG0007537	3	3
OG0007538	3	3
OG0007539	1	1
OG0007540	2	2
OG0007541	2	2
OG0007542	2	2
OG0007543	2	2
OG0007544	1	1
OG0007545	4	4
OG0007546	2	2
OG0007547	4	4
OG0007548	2	2
OG0007549	5	5
OG0007550	2	2
OG0007551	3	3
OG0007552	1	1
OG0007553	2	2
OG0007554	2	2
OG0007555	1	1
OG0007556	2	2
OG0007557	6	6
OG0007558	1	1
OG0007559	3	1
OG0007560	3	3
OG0007561	7	7
OG0007562	3	2
OG0007563	2	2
OG0007564	6	6
OG0007565	4	4
OG0007566	6	6
OG0007567	9	9
OG0007568	7	7
OG0007569	4	4
OG0007570	6	6
OG0007571	7	7
OG0007572	6	6
OG0007573	7	7
OG0007574	5	5
OG0007575	8	8
OG0007576	6	6
OG0007577	5	5
OG0007578	5	5
OG0007579	5	5
OG0007580	6	6
OG0007581	7	7
OG0007582	4	4
OG0007583	8	8
OG0007584	4	4
OG0007585	9	9
OG0007586	4	3
OG0007587	4	4
OG0007588	5	5
OG0007589	5	3
OG0007590	4	4
OG0007591	7	7
OG0007592	5	4
OG0007593	6	6
OG0007594	11	11
OG0007595	6	5
OG0007596	3	0
OG0007597	4	4
OG0007598	7	7
OG0007599	13	12
OG0007600	20	20
OG0007601	20	20
OG0007602	14	13
OG0007603	17	17
OG0007604	1	1
OG0007605	3	2
OG0007606	0	0
OG0007607	0	0
OG0007608	0	0
OG0007609	1	1
OG0007610	2	2
OG0007611	0	0
OG0007612	2	1
OG0007613	1	1
OG0007614	6	6
OG0007615	0	0
OG0007616	0	0
OG0007617	6	6
OG0007618	0	0
OG0007619	0	0
OG0007620	1	1
OG0007621	0	0
OG0007622	0	0
OG0007623	1	1
OG0007624	0	0
OG0007625	0	0
OG0007626	2	2
OG0007627	2	2
OG0007628	0	0
OG0007629	0	0
OG0007630	0	0
OG0007631	1	0
OG0007632	0	0
OG0007633	0	0
OG0007634	1	1
OG0007635	0	0
OG0007636	0	0
OG0007637	1	1
OG0007638	1	1
OG0007639	0	0
OG0007640	1	1
OG0007641	2	2
OG0007642	3	3
OG0007643	0	0
OG0007644	3	3
OG0007645	4	4
OG0007646	3	3
OG0007647	1	1
OG0007648	1	1
OG0007649	0	0
OG0007650	2	2
OG0007651	0	0
OG0007652	1	1
OG0007653	0	0
OG0007654	0	0
OG0007655	0	0
OG0007656	1	1
OG0007657	0	0
OG0007658	2	2
OG0007659	1	1
OG0007660	0	0
OG0007661	0	0
OG0007662	0	0
OG0007663	1	1
OG0007664	0	0
OG0007665	0	0
OG0007666	0	0
OG0007667	0	0
OG0007668	0	0
OG0007669	1	1
OG0007670	1	1
OG0007671	0	0
OG0007672	2	2
OG0007673	0	0
OG0007674	1	1
OG0007675	0	0
OG0007676	0	0
OG0007677	0	0
OG0007678	0	0
OG0007679	3	3
OG0007680	1	1
OG0007681	1	1
OG0007682	0	0
OG0007683	0	0
OG0007684	2	2
OG0007685	0	0
OG0007686	1	1
OG0007687	0	0
OG0007688	0	0
OG0007689	0	0
OG0007690	0	0
OG0007691	3	2
OG0007692	1	1
OG0007693	19	19
OG0007694	0	0
OG0007695	1	1
OG0007696	3	3
OG0007697	2	2
OG0007698	3	3
OG0007699	0	0
OG0007700	2	0
OG0007701	2	2
OG0007702	1	1
OG0007703	2	2
OG0007704	2	2
OG0007705	1	1
OG0007706	0	0
OG0007707	3	3
OG0007708	0	0
OG0007709	0	0
OG0007710	6	6
OG0007711	0	0
OG0007712	5	5
OG0007713	1	1
OG0007714	1	1
OG0007715	0	0
OG0007716	0	0
OG0007717	1	1
OG0007718	3	3
OG0007719	0	0
OG0007720	0	0
OG0007721	1	1
OG0007722	2	2
OG0007723	0	0
OG0007724	7	7
OG0007725	4	4
OG0007726	2	2
OG0007727	19	19
OG0007728	2	2
OG0007729	2	1
OG0007730	0	0
OG0007731	0	0
OG0007732	1	1
OG0007733	0	0
OG0007734	2	2
OG0007735	0	0
OG0007736	0	0
OG0007737	0	0
OG0007738	0	0
OG0007739	0	0
OG0007740	0	0
OG0007741	0	0
OG0007742	1	1
OG0007743	2	2
OG0007744	0	0
OG0007745	1	1
OG0007746	0	0
OG0007747	0	0
OG0007748	1	1
OG0007749	6	5
OG0007750	0	0
OG0007751	1	1
OG0007752	0	0
OG0007753	2	2
OG0007754	1	1
OG0007755	0	0
OG0007756	2	1
OG0007757	4	4
OG0007758	0	0
OG0007759	0	0
OG0007760	0	0
OG0007761	3	3
OG0007762	4	3
OG0007763	0	0
OG0007764	3	3
OG0007765	19	19
OG0007766	15	15
OG0007767	19	19
OG0007768	0	0
OG0007769	0	0
OG0007770	2	2
OG0007771	2	2
OG0007772	2	2
OG0007773	0	0
OG0007774	0	0
OG0007775	2	2
OG0007776	0	0
OG0007777	0	0
OG0007778	1	1
OG0007779	2	2
OG0007780	0	0
OG0007781	1	1
OG0007782	2	2
OG0007783	2	2
OG0007784	1	1
OG0007785	2	1
OG0007786	5	5
OG0007787	0	0
OG0007788	0	0
OG0007789	0	0
OG0007790	0	0
OG0007791	0	0
OG0007792	1	1
OG0007793	2	2
OG0007794	2	2
OG0007795	0	0
OG0007796	0	0
OG0007797	5	5
OG0007798	0	0
OG0007799	0	0
OG0007800	2	2
OG0007801	0	0
OG0007802	1	1
OG0007803	3	3
OG0007804	0	0
OG0007805	1	1
OG0007806	3	3
OG0007807	12	10
OG0007808	0	0
OG0007809	2	2
OG0007810	2	2
OG0007811	3	3
OG0007812	1	1
OG0007813	0	0
OG0007814	0	0
OG0007815	0	0
OG0007816	1	1
OG0007817	2	2
OG0007818	1	1
OG0007819	2	2
OG0007820	1	1
OG0007821	0	0
OG0007822	0	0
OG0007823	0	0
OG0007824	1	1
OG0007825	16	16
OG0007826	2	2
OG0007827	2	2
OG0007828	1	1
OG0007829	3	3
OG0007830	0	0
OG0007831	1	1
OG0007832	0	0
OG0007833	2	2
OG0007834	1	1
OG0007835	3	3
OG0007836	0	0
OG0007837	0	0
OG0007838	2	2
OG0007839	1	1
OG0007840	0	0
OG0007841	0	0
OG0007842	3	3
OG0007843	2	2
OG0007844	0	0
OG0007845	1	1
OG0007846	2	2
OG0007847	2	1
OG0007848	1	0
OG0007849	0	0
OG0007850	0	0
OG0007851	0	0
OG0007852	0	0
OG0007853	1	1
OG0007854	3	3
OG0007855	2	2
OG0007856	0	0
OG0007857	0	0
OG0007858	1	1
OG0007859	1	1
OG0007860	1	0
OG0007861	2	2
OG0007862	2	2
OG0007863	1	1
OG0007864	0	0
OG0007865	0	0
OG0007866	1	1
OG0007867	1	1
OG0007868	0	0
OG0007869	0	0
OG0007870	1	1
OG0007871	3	3
OG0007872	2	2
OG0007873	18	18
OG0007874	0	0
OG0007875	0	0
OG0007876	0	0
OG0007877	2	2
OG0007878	1	1
OG0007879	1	1
OG0007880	1	1
OG0007881	6	6
OG0007882	0	0
OG0007883	1	1
OG0007884	1	1
OG0007885	0	0
OG0007886	3	3
OG0007887	3	3
OG0007888	1	1
OG0007889	0	0
OG0007890	3	3
OG0007891	2	2
OG0007892	0	0
OG0007893	0	0
OG0007894	1	1
OG0007895	1	1
OG0007896	1	1
OG0007897	2	2
OG0007898	2	2
OG0007899	1	1
OG0007900	2	2
OG0007901	0	0
OG0007902	0	0
OG0007903	0	0
OG0007904	0	0
OG0007905	1	1
OG0007906	5	5
OG0007907	2	2
OG0007908	2	2
OG0007909	10	10
OG0007910	2	2
OG0007911	5	5
OG0007912	2	1
OG0007913	5	5
OG0007914	2	2
OG0007915	2	1
OG0007916	5	5
OG0007917	3	3
OG0007918	3	3
OG0007919	4	4
OG0007920	5	5
OG0007921	2	2
OG0007922	8	8
OG0007923	5	5
OG0007924	6	6
OG0007925	4	4
OG0007926	6	6
OG0007927	3	2
OG0007928	6	6
OG0007929	7	7
OG0007930	6	6
OG0007931	4	4
OG0007932	7	7
OG0007933	3	3
OG0007934	2	1
OG0007935	14	14
OG0007936	3	3
OG0007937	6	6
OG0007938	5	5
OG0007939	5	5
OG0007940	6	5
OG0007941	3	3
OG0007942	3	3
OG0007943	18	18
OG0007944	18	18
OG0007945	19	19
OG0007946	10	9
OG0007947	17	17
OG0007948	16	16
OG0007949	13	12
OG0007950	19	19
OG0007951	11	11
OG0007952	12	12
OG0007953	19	19
OG0007954	19	19
OG0007955	19	19
OG0007956	19	19
OG0007957	0	0
OG0007958	1	1
OG0007959	0	0
OG0007960	1	1
OG0007961	3	3
OG0007962	0	0
OG0007963	1	1
OG0007964	4	4
OG0007965	3	3
OG0007966	2	2
OG0007967	1	1
OG0007968	1	1
OG0007969	4	4
OG0007970	0	0
OG0007971	1	1
OG0007972	1	1
OG0007973	4	4
OG0007974	2	2
OG0007975	0	0
OG0007976	1	1
OG0007977	0	0
OG0007978	3	3
OG0007979	13	12
OG0007980	18	18
OG0007981	1	1
OG0007982	1	1
OG0007983	0	0
OG0007984	1	1
OG0007985	0	0
OG0007986	0	0
OG0007987	1	1
OG0007988	2	2
OG0007989	1	1
OG0007990	1	1
OG0007991	0	0
OG0007992	0	0
OG0007993	3	2
OG0007994	1	1
OG0007995	1	1
OG0007996	2	2
OG0007997	3	3
OG0007998	5	4
OG0007999	2	2
OG0008000	1	1
OG0008001	1	1
OG0008002	2	2
OG0008003	0	0
OG0008004	1	1
OG0008005	0	0
OG0008006	1	1
OG0008007	8	7
OG0008008	1	1
OG0008009	0	0
OG0008010	3	3
OG0008011	1	1
OG0008012	1	1
OG0008013	0	0
OG0008014	3	3
OG0008015	0	0
OG0008016	1	1
OG0008017	2	2
OG0008018	0	0
OG0008019	0	0
OG0008020	1	1
OG0008021	1	1
OG0008022	7	7
OG0008023	3	3
OG0008024	1	1
OG0008025	2	2
OG0008026	1	1
OG0008027	2	2
OG0008028	3	3
OG0008029	13	9
OG0008030	3	3
OG0008031	3	3
OG0008032	0	0
OG0008033	4	2
OG0008034	16	16
OG0008035	1	1
OG0008036	3	3
OG0008037	10	6
OG0008038	5	4
OG0008039	2	2
OG0008040	1	1
OG0008041	3	2
OG0008042	2	2
OG0008043	1	0
OG0008044	0	0
OG0008045	1	1
OG0008046	6	6
OG0008047	0	0
OG0008048	15	13
OG0008049	1	1
OG0008050	9	9
OG0008051	6	6
OG0008052	15	14
OG0008053	1	1
OG0008054	11	10
OG0008055	0	0
OG0008056	1	1
OG0008057	2	2
OG0008058	0	0
OG0008059	0	0
OG0008060	1	1
OG0008061	1	1
OG0008062	1	1
OG0008063	0	0
OG0008064	3	3
OG0008065	1	1
OG0008066	0	0
OG0008067	0	0
OG0008068	2	2
OG0008069	1	1
OG0008070	0	0
OG0008071	0	0
OG0008072	1	1
OG0008073	4	4
OG0008074	0	0
OG0008075	3	3
OG0008076	0	0
OG0008077	2	2
OG0008078	1	1
OG0008079	1	1
OG0008080	0	0
OG0008081	0	0
OG0008082	8	8
OG0008083	17	17
OG0008084	3	3
OG0008085	1	0
OG0008086	0	0
OG0008087	5	5
OG0008088	1	1
OG0008089	0	0
OG0008090	1	1
OG0008091	2	2
OG0008092	0	0
OG0008093	0	0
OG0008094	0	0
OG0008095	3	3
OG0008096	1	1
OG0008097	5	5
OG0008098	17	17
OG0008099	2	2
OG0008100	0	0
OG0008101	1	1
OG0008102	1	1
OG0008103	2	2
OG0008104	4	4
OG0008105	2	2
OG0008106	2	2
OG0008107	2	1
OG0008108	2	2
OG0008109	0	0
OG0008110	0	0
OG0008111	0	0
OG0008112	13	13
OG0008113	1	1
OG0008114	0	0
OG0008115	1	0
OG0008116	0	0
OG0008117	1	1
OG0008118	4	4
OG0008119	1	1
OG0008120	0	0
OG0008121	0	0
OG0008122	0	0
OG0008123	4	4
OG0008124	1	1
OG0008125	1	1
OG0008126	1	1
OG0008127	0	0
OG0008128	0	0
OG0008129	2	2
OG0008130	1	1
OG0008131	3	3
OG0008132	1	1
OG0008133	2	1
OG0008134	0	0
OG0008135	1	1
OG0008136	1	1
OG0008137	3	3
OG0008138	0	0
OG0008139	18	18
OG0008140	6	5
OG0008141	5	5
OG0008142	2	2
OG0008143	4	4
OG0008144	3	3
OG0008145	1	1
OG0008146	3	3
OG0008147	4	4
OG0008148	3	3
OG0008149	4	4
OG0008150	3	3
OG0008151	1	1
OG0008152	3	3
OG0008153	2	2
OG0008154	4	4
OG0008155	4	4
OG0008156	4	4
OG0008157	5	5
OG0008158	1	1
OG0008159	2	2
OG0008160	2	2
OG0008161	2	2
OG0008162	5	5
OG0008163	1	1
OG0008164	5	5
OG0008165	4	4
OG0008166	3	2
OG0008167	3	3
OG0008168	5	5
OG0008169	1	1
OG0008170	4	3
OG0008171	2	1
OG0008172	4	4
OG0008173	4	4
OG0008174	1	0
OG0008175	4	4
OG0008176	4	2
OG0008177	4	3
OG0008178	3	3
OG0008179	3	3
OG0008180	4	4
OG0008181	5	5
OG0008182	2	2
OG0008183	2	2
OG0008184	2	2
OG0008185	4	4
OG0008186	3	3
OG0008187	5	5
OG0008188	7	7
OG0008189	6	6
OG0008190	18	18
OG0008191	18	18
OG0008192	14	13
OG0008193	17	17
OG0008194	18	18
OG0008195	17	17
OG0008196	16	16
OG0008197	18	18
OG0008198	1	1
OG0008199	0	0
OG0008200	0	0
OG0008201	1	1
OG0008202	0	0
OG0008203	2	2
OG0008204	0	0
OG0008205	1	1
OG0008206	0	0
OG0008207	1	1
OG0008208	0	0
OG0008209	0	0
OG0008210	0	0
OG0008211	1	1
OG0008212	0	0
OG0008213	0	0
OG0008214	2	2
OG0008215	2	2
OG0008216	17	17
OG0008217	0	0
OG0008218	17	17
OG0008219	0	0
OG0008220	0	0
OG0008221	1	1
OG0008222	2	2
OG0008223	1	1
OG0008224	1	1
OG0008225	2	2
OG0008226	1	0
OG0008227	5	5
OG0008228	0	0
OG0008229	3	2
OG0008230	1	1
OG0008231	0	0
OG0008232	0	0
OG0008233	0	0
OG0008234	0	0
OG0008235	1	1
OG0008236	4	3
OG0008237	1	1
OG0008238	4	4
OG0008239	1	1
OG0008240	0	0
OG0008241	15	15
OG0008242	14	13
OG0008243	2	2
OG0008244	2	1
OG0008245	16	16
OG0008246	2	1
OG0008247	0	0
OG0008248	1	1
OG0008249	4	4
OG0008250	13	12
OG0008251	3	2
OG0008252	0	0
OG0008253	1	1
OG0008254	0	0
OG0008255	1	1
OG0008256	2	1
OG0008257	1	1
OG0008258	1	1
OG0008259	0	0
OG0008260	0	0
OG0008261	1	1
OG0008262	1	1
OG0008263	2	1
OG0008264	2	2
OG0008265	2	2
OG0008266	1	1
OG0008267	1	1
OG0008268	1	1
OG0008269	0	0
OG0008270	3	3
OG0008271	1	1
OG0008272	3	3
OG0008273	2	2
OG0008274	1	1
OG0008275	13	13
OG0008276	2	2
OG0008277	1	1
OG0008278	9	7
OG0008279	0	0
OG0008280	2	2
OG0008281	1	1
OG0008282	4	3
OG0008283	3	2
OG0008284	14	14
OG0008285	3	3
OG0008286	0	0
OG0008287	1	1
OG0008288	17	17
OG0008289	0	0
OG0008290	0	0
OG0008291	0	0
OG0008292	0	0
OG0008293	0	0
OG0008294	1	1
OG0008295	16	16
OG0008296	0	0
OG0008297	1	1
OG0008298	2	2
OG0008299	2	2
OG0008300	1	1
OG0008301	1	1
OG0008302	0	0
OG0008303	1	1
OG0008304	3	3
OG0008305	1	1
OG0008306	0	0
OG0008307	4	3
OG0008308	17	17
OG0008309	4	4
OG0008310	3	3
OG0008311	3	3
OG0008312	14	14
OG0008313	6	5
OG0008314	4	4
OG0008315	2	1
OG0008316	2	2
OG0008317	3	3
OG0008318	1	1
OG0008319	5	5
OG0008320	3	2
OG0008321	1	1
OG0008322	3	3
OG0008323	5	5
OG0008324	3	3
OG0008325	1	1
OG0008326	3	3
OG0008327	1	1
OG0008328	0	0
OG0008329	3	3
OG0008330	2	2
OG0008331	2	2
OG0008332	4	4
OG0008333	6	3
OG0008334	4	4
OG0008335	2	2
OG0008336	3	2
OG0008337	2	2
OG0008338	1	1
OG0008339	3	3
OG0008340	2	2
OG0008341	4	4
OG0008342	1	1
OG0008343	3	3
OG0008344	1	0
OG0008345	0	0
OG0008346	2	2
OG0008347	2	2
OG0008348	0	0
OG0008349	6	6
OG0008350	1	1
OG0008351	5	5
OG0008352	1	1
OG0008353	3	3
OG0008354	3	3
OG0008355	2	1
OG0008356	2	2
OG0008357	1	1
OG0008358	2	2
OG0008359	3	3
OG0008360	3	0
OG0008361	4	4
OG0008362	6	6
OG0008363	3	2
OG0008364	3	3
OG0008365	1	1
OG0008366	5	2
OG0008367	4	3
OG0008368	2	0
OG0008369	3	3
OG0008370	5	4
OG0008371	1	0
OG0008372	1	1
OG0008373	6	6
OG0008374	4	4
OG0008375	5	5
OG0008376	3	3
OG0008377	4	3
OG0008378	14	14
OG0008379	2	2
OG0008380	5	5
OG0008381	1	1
OG0008382	1	1
OG0008383	1	1
OG0008384	4	4
OG0008385	2	2
OG0008386	2	2
OG0008387	2	2
OG0008388	4	4
OG0008389	4	4
OG0008390	2	2
OG0008391	10	8
OG0008392	4	4
OG0008393	4	4
OG0008394	17	17
OG0008395	17	17
OG0008396	17	17
OG0008397	17	17
OG0008398	17	17
OG0008399	17	17
OG0008400	17	17
OG0008401	17	17
OG0008402	17	17
OG0008403	6	6
OG0008404	16	16
OG0008405	1	1
OG0008406	2	2
OG0008407	1	1
OG0008408	0	0
OG0008409	5	5
OG0008410	2	2
OG0008411	0	0
OG0008412	1	1
OG0008413	2	2
OG0008414	1	1
OG0008415	1	1
OG0008416	13	11
OG0008417	2	2
OG0008418	12	12
OG0008419	1	1
OG0008420	0	0
OG0008421	16	16
OG0008422	0	0
OG0008423	0	0
OG0008424	0	0
OG0008425	0	0
OG0008426	1	1
OG0008427	1	1
OG0008428	16	16
OG0008429	0	0
OG0008430	8	8
OG0008431	1	0
OG0008432	0	0
OG0008433	1	1
OG0008434	1	0
OG0008435	0	0
OG0008436	1	1
OG0008437	1	1
OG0008438	0	0
OG0008439	2	2
OG0008440	0	0
OG0008441	2	2
OG0008442	0	0
OG0008443	1	1
OG0008444	1	1
OG0008445	0	0
OG0008446	2	1
OG0008447	16	16
OG0008448	14	14
OG0008449	0	0
OG0008450	3	3
OG0008451	1	1
OG0008452	0	0
OG0008453	1	1
OG0008454	0	0
OG0008455	4	4
OG0008456	15	15
OG0008457	2	2
OG0008458	3	3
OG0008459	10	9
OG0008460	0	0
OG0008461	0	0
OG0008462	1	1
OG0008463	0	0
OG0008464	3	3
OG0008465	2	1
OG0008466	2	2
OG0008467	0	0
OG0008468	0	0
OG0008469	10	10
OG0008470	1	1
OG0008471	1	0
OG0008472	1	1
OG0008473	0	0
OG0008474	0	0
OG0008475	2	2
OG0008476	0	0
OG0008477	1	0
OG0008478	0	0
OG0008479	0	0
OG0008480	2	2
OG0008481	16	16
OG0008482	12	12
OG0008483	2	2
OG0008484	1	1
OG0008485	0	0
OG0008486	4	4
OG0008487	15	15
OG0008488	2	2
OG0008489	4	4
OG0008490	0	0
OG0008491	6	5
OG0008492	2	2
OG0008493	0	0
OG0008494	0	0
OG0008495	4	4
OG0008496	1	1
OG0008497	0	0
OG0008498	0	0
OG0008499	1	1
OG0008500	0	0
OG0008501	1	1
OG0008502	1	1
OG0008503	1	1
OG0008504	2	2
OG0008505	3	3
OG0008506	2	2
OG0008507	0	0
OG0008508	1	1
OG0008509	1	1
OG0008510	2	2
OG0008511	1	1
OG0008512	2	2
OG0008513	1	1
OG0008514	5	5
OG0008515	2	2
OG0008516	4	3
OG0008517	2	2
OG0008518	2	2
OG0008519	2	2
OG0008520	3	3
OG0008521	3	3
OG0008522	1	1
OG0008523	2	2
OG0008524	2	2
OG0008525	2	2
OG0008526	4	4
OG0008527	3	3
OG0008528	1	1
OG0008529	1	1
OG0008530	2	2
OG0008531	3	3
OG0008532	2	2
OG0008533	2	2
OG0008534	6	6
OG0008535	2	2
OG0008536	2	2
OG0008537	4	4
OG0008538	0	0
OG0008539	2	2
OG0008540	2	2
OG0008541	2	2
OG0008542	2	2
OG0008543	2	2
OG0008544	2	2
OG0008545	10	9
OG0008546	3	1
OG0008547	3	3
OG0008548	4	4
OG0008549	2	2
OG0008550	2	2
OG0008551	2	2
OG0008552	1	1
OG0008553	3	3
OG0008554	0	0
OG0008555	4	4
OG0008556	3	3
OG0008557	7	7
OG0008558	1	1
OG0008559	2	1
OG0008560	4	4
OG0008561	3	3
OG0008562	2	2
OG0008563	2	2
OG0008564	2	2
OG0008565	3	3
OG0008566	2	2
OG0008567	3	3
OG0008568	1	1
OG0008569	6	6
OG0008570	2	1
OG0008571	1	1
OG0008572	2	2
OG0008573	3	3
OG0008574	2	2
OG0008575	5	5
OG0008576	2	2
OG0008577	0	0
OG0008578	0	0
OG0008579	2	2
OG0008580	1	1
OG0008581	0	0
OG0008582	2	2
OG0008583	1	1
OG0008584	1	1
OG0008585	4	4
OG0008586	3	3
OG0008587	3	2
OG0008588	2	2
OG0008589	2	2
OG0008590	16	16
OG0008591	16	16
OG0008592	7	5
OG0008593	15	15
OG0008594	16	16
OG0008595	14	14
OG0008596	16	16
OG0008597	16	16
OG0008598	15	15
OG0008599	16	16
OG0008600	2	2
OG0008601	0	0
OG0008602	1	1
OG0008603	2	2
OG0008604	1	1
OG0008605	15	15
OG0008606	1	0
OG0008607	2	2
OG0008608	0	0
OG0008609	0	0
OG0008610	0	0
OG0008611	3	3
OG0008612	0	0
OG0008613	0	0
OG0008614	9	7
OG0008615	1	1
OG0008616	0	0
OG0008617	0	0
OG0008618	1	1
OG0008619	0	0
OG0008620	4	2
OG0008621	2	2
OG0008622	2	2
OG0008623	1	1
OG0008624	15	15
OG0008625	0	0
OG0008626	0	0
OG0008627	5	5
OG0008628	2	2
OG0008629	0	0
OG0008630	0	0
OG0008631	0	0
OG0008632	14	14
OG0008633	3	3
OG0008634	9	8
OG0008635	14	14
OG0008636	0	0
OG0008637	1	1
OG0008638	0	0
OG0008639	7	6
OG0008640	1	1
OG0008641	5	5
OG0008642	0	0
OG0008643	5	5
OG0008644	8	6
OG0008645	0	0
OG0008646	1	1
OG0008647	9	8
OG0008648	3	3
OG0008649	0	0
OG0008650	8	8
OG0008651	0	0
OG0008652	0	0
OG0008653	3	3
OG0008654	15	15
OG0008655	2	2
OG0008656	0	0
OG0008657	8	8
OG0008658	2	2
OG0008659	2	2
OG0008660	0	0
OG0008661	1	1
OG0008662	0	0
OG0008663	2	2
OG0008664	1	1
OG0008665	11	11
OG0008666	0	0
OG0008667	0	0
OG0008668	0	0
OG0008669	0	0
OG0008670	1	1
OG0008671	0	0
OG0008672	2	1
OG0008673	3	3
OG0008674	0	0
OG0008675	2	2
OG0008676	0	0
OG0008677	1	1
OG0008678	2	2
OG0008679	2	2
OG0008680	1	1
OG0008681	1	1
OG0008682	1	1
OG0008683	1	1
OG0008684	0	0
OG0008685	1	1
OG0008686	2	1
OG0008687	1	1
OG0008688	2	2
OG0008689	7	7
OG0008690	1	1
OG0008691	2	2
OG0008692	1	1
OG0008693	1	1
OG0008694	2	1
OG0008695	1	1
OG0008696	1	1
OG0008697	0	0
OG0008698	0	0
OG0008699	2	2
OG0008700	4	4
OG0008701	2	1
OG0008702	1	1
OG0008703	0	0
OG0008704	1	1
OG0008705	4	4
OG0008706	0	0
OG0008707	1	1
OG0008708	1	1
OG0008709	4	4
OG0008710	1	1
OG0008711	2	2
OG0008712	4	4
OG0008713	1	1
OG0008714	1	1
OG0008715	4	4
OG0008716	1	1
OG0008717	5	5
OG0008718	3	3
OG0008719	2	2
OG0008720	1	1
OG0008721	4	0
OG0008722	7	7
OG0008723	1	1
OG0008724	3	3
OG0008725	3	3
OG0008726	1	1
OG0008727	1	1
OG0008728	1	1
OG0008729	1	1
OG0008730	2	2
OG0008731	5	3
OG0008732	1	1
OG0008733	3	3
OG0008734	3	3
OG0008735	3	3
OG0008736	2	2
OG0008737	2	2
OG0008738	0	0
OG0008739	2	2
OG0008740	1	1
OG0008741	1	0
OG0008742	1	1
OG0008743	9	7
OG0008744	1	1
OG0008745	4	4
OG0008746	4	4
OG0008747	0	0
OG0008748	1	1
OG0008749	0	0
OG0008750	2	2
OG0008751	4	4
OG0008752	4	4
OG0008753	2	2
OG0008754	0	0
OG0008755	1	0
OG0008756	0	0
OG0008757	0	0
OG0008758	4	3
OG0008759	2	0
OG0008760	1	0
OG0008761	4	4
OG0008762	3	1
OG0008763	2	2
OG0008764	1	1
OG0008765	1	1
OG0008766	2	1
OG0008767	0	0
OG0008768	1	1
OG0008769	2	2
OG0008770	0	0
OG0008771	2	2
OG0008772	0	0
OG0008773	2	2
OG0008774	7	7
OG0008775	1	1
OG0008776	1	0
OG0008777	2	1
OG0008778	2	2
OG0008779	9	7
OG0008780	10	8
OG0008781	11	9
OG0008782	5	5
OG0008783	15	15
OG0008784	15	15
OG0008785	15	15
OG0008786	11	11
OG0008787	15	15
OG0008788	15	15
OG0008789	15	15
OG0008790	15	15
OG0008791	15	15
OG0008792	15	15
OG0008793	15	15
OG0008794	3	3
OG0008795	14	14
OG0008796	2	2
OG0008797	5	5
OG0008798	0	0
