GeneID,minPval,minFDR
LOC114875491,0.716678902532,1
LOC114875494,0.697250755215,1
LOC114875500,0.509947461587,1
LOC114875502,0.300926001376,1
LOC114875504,0.446391648853,1
LOC114875505,1,1
LOC114875506,1,1
LOC114875509,0.754524166381,1
LOC114875513,1,1
LOC114875514,1,1
LOC114875515,1,1
LOC114875516,0.00473442931501,0.1310720675134943
LOC114875517,0.69928574178,1
LOC114875522,1,1
LOC114875523,0.0159799428133,0.3422117334216626
LOC114875526,1,1
LOC114875537,1,1
LOC114875555,0.0814601093198,0.8788211783693192
LOC114875560,1,1
LOC114875562,1,1
LOC114875566,1,1
LOC114875568,1,1
LOC114875574,0.694817721308,1
LOC114875575,1,1
LOC114875579,0.479123929734,1
LOC114875580,0.239852721724,1
LOC114875581,0.960887261751,1
LOC114875584,0.104788818488,1
LOC114875585,1,1
LOC114875590,1,1
LOC114875593,0.503681759379,1
LOC114875598,0.0346850472639,0.4023868831382558
LOC114875599,8.5168371502e-6,0.00110205361786812
LOC114875602,0.18706722944,1
LOC114875603,1,1
LOC114875607,0.574166414541,1
LOC114875608,0.223267443862,1
LOC114875610,0.206504426807,1
LOC114875613,1,1
LOC114875614,0.0231345833602,0.3717505432987744
LOC114875616,0.0184972176133,0.22821806389215735
LOC114875621,1,1
LOC114875632,1,1
LOC114875633,1,1
LOC114875634,0.11830466899,0.7929229600163096
LOC114875637,1,1
LOC114875638,0.171059888817,1
LOC114875644,8.75058105971e-4,0.06837413006117388
LOC114875648,1,1
LOC114875653,0.885066305542,1
LOC114875658,0.0140731075777,0.2881148933180036
LOC114875662,3.27554683244e-6,0.002404615324659
LOC114875664,0.440782960298,1
LOC114875666,0.370500870073,1
LOC114875668,0.644548656235,1
LOC114875670,1,1
LOC114875671,1,1
LOC114875672,1,1
LOC114875673,1,1
LOC114875677,0.0815785809438,0.8788211783693192
LOC114875679,0.773759574596,1
LOC114875683,0.894681203862,1
LOC114875684,0.463215799492,1
LOC114875686,1,1
LOC114875687,0.648689025548,1
LOC114875690,1,1
LOC114875691,0.0205990936617,0.385547342274368
LOC114875693,0.338310082391,1
LOC114875694,1,1
LOC114875698,0.141616525265,0.7623562418239789
LOC114875700,1,1
LOC114875703,1,1
LOC114875707,1,1
LOC114875708,1,1
LOC114875711,1,1
LOC114875713,0.229415325825,1
LOC114875715,1,1
LOC114875723,1,1
LOC114875741,0.20084562819,1
LOC114875743,1,1
LOC114875747,1,1
LOC114875751,0.537813544061,1
LOC114875752,0.0192803597704,0.36955382339613624
LOC114875758,0.0147563781808,0.22749349541046832
LOC114875760,1,1
LOC114875761,0.0391206760854,0.5570480752074091
LOC114875762,1,1
LOC114875766,1,1
LOC114875769,9.27087971187e-4,0.05709583160482696
LOC114875772,0.387519830241,1
LOC114875774,0.00307624317533,0.13732931526625208
LOC114875776,0.0131488765083,0.27786819817934577
LOC114875777,0.80200570531,1
LOC114875778,1,1
LOC114875785,1,1
LOC114875787,0.348216562887,1
LOC114875788,0.030986052095,0.3856298726861181
LOC114875789,1,1
LOC114875790,0.350105762436,1
LOC114875792,0.837304362549,1
LOC114875804,0.775916881828,1
LOC114875805,3.11527970261e-5,0.00669956519402897
LOC114875807,0.183471852909,0.9953208632142254
LOC114875809,0.13057549681,1
LOC114875814,1,1
LOC114875815,0.945089105378,1
LOC114875816,0.0110595882512,0.2767829529381758
LOC114875817,0.687221893917,1
LOC114875819,0.730925854438,1
LOC114875821,1,1
LOC114875823,1,1
LOC114875825,0.0513194335556,0.552775450442066
LOC114875826,1,1
LOC114875829,0.672945450284,1
LOC114875831,0.0784351955798,0.631014681556409
LOC114875833,0.296317009571,1
LOC114875834,1,1
LOC114875835,0.00562174719342,0.12648931185195
LOC114875839,0.0891190419941,0.6836709851484343
LOC114875840,0.896808853684,1
LOC114875841,0.227989105626,1
LOC114875844,0.0196592232894,0.3728484705461188
LOC114875845,0.176080380409,0.9387449534641016
LOC114875847,0.408624135103,1
LOC114875851,0.00353334615023,0.10896033528281034
LOC114875852,0.956725006914,1
LOC114875853,0.0758310595778,0.6212243156053214
LOC114875856,1,1
LOC114875857,1,1
LOC114875859,1,1
LOC114875861,0.729147589954,1
LOC114875862,0.191861163861,1
LOC114875870,0.0147917581378,0.22749349541046832
LOC114875877,0.13668201437,0.7623562418239789
LOC114875879,1,1
LOC114875884,4.77892481661e-4,0.05262392710557044
LOC114875888,1,1
LOC114875891,1,1
LOC114875894,0.412517676304,1
LOC114875897,1,1
LOC114875899,0.586446703604,1
LOC114875900,3.17989483367e-4,0.03890660215936609
LOC114875902,0.00964545096038,0.2172155556277576
LOC114875904,0.0753241323719,0.8471143166514833
LOC114875909,1,1
LOC114875910,1,1
LOC114875912,0.414216653201,1
LOC114875915,0.085047462076,0.692588834481505
LOC114875919,0.27446273858,1
LOC114875920,0.835299721371,1
LOC114875926,0.0492654528851,0.6482643024983697
LOC114875928,1,1
LOC114875930,0.0123170800389,0.22914900989036877
LOC114875932,1,1
LOC114875936,1,1
LOC114875942,0.44440113193,1
LOC114875943,0.00669076580181,0.16557807237006725
LOC114875944,1,1
LOC114875946,0.186500734762,1
LOC114875949,0.658895279705,1
LOC114875951,0.0205594098231,0.305992549533805
LOC114875953,0.0408174200904,0.3711162800324526
LOC114875954,1,1
LOC114875956,0.401247589517,1
LOC114875957,0.147389864112,1
LOC114875959,0.232621369644,1
LOC114875960,0.0972856928371,0.7423418624118527
LOC114875962,0.404589604451,1
LOC114875963,0.213396802117,0.9065633376648776
LOC114875971,1,1
LOC114875972,1,1
LOC114875976,0.00322189678108,0.07421102252420933
LOC114875977,0.782927751676,1
LOC114875980,0.0227695233333,0.40658983963003537
LOC114875981,1,1
LOC114875982,0.257869132843,1
LOC114875983,0.458855318071,1
LOC114875984,1,1
LOC114875986,0.74723080534,1
LOC114875987,0.659970522532,1
LOC114875988,0.158303416493,0.9308075559849504
LOC114875989,0.536913529242,1
LOC114875995,0.101566815815,0.6830062878366595
LOC114875996,0.00254069154595,0.12621315070745603
LOC114876003,0.587067872139,1
LOC114876004,1,1
LOC114876005,1,1
LOC114876010,0.0712305762804,0.8128159196625264
LOC114876018,0.137504138842,0.8483817004717369
LOC114876021,1,1
LOC114876022,0.034152542797,0.5070693264264697
LOC114876023,0.623561375015,1
LOC114876025,0.0787772328768,0.8652380638378686
LOC114876026,1,1
LOC114876028,0.860560772579,1
LOC114876032,1,1
LOC114876034,0.0627935977691,0.6697466273012839
LOC114876035,2.01748341488e-6,2.7881620793641e-4
LOC114876039,1,1
LOC114876048,0.96898287681,1
LOC114876051,1,1
LOC114876053,1,1
LOC114876055,0.0370037377645,0.42094697864584074
LOC114876056,1,1
LOC114876058,1,1
LOC114876059,0.266214342949,1
LOC114876061,1,1
LOC114876064,0.0245045139828,0.3038059641745102
LOC114876069,0.307692705545,0.928452661710022
LOC114876070,0.00340546865396,0.0899487916209
LOC114876072,0.261615922335,1
LOC114876073,0.723942990937,1
LOC114876078,0.703906159698,1
LOC114876079,1,1
LOC114876084,0.069011108594,0.7962683600626368
LOC114876087,0.163660925544,0.9450369341668924
LOC114876090,1,1
LOC114876095,0.0115538872719,0.2493737453046095
LOC114876097,0.718341544621,1
LOC114876098,0.890715747871,1
LOC114876112,0.0660491837539,0.475416520561926
LOC114876114,3.02749764067e-5,0.00852240585848605
LOC114876116,1,1
LOC114876119,1,1
LOC114876121,0.0988530660356,0.9675884552551248
LOC114876123,0.074131610269,0.5700626992204747
LOC114876127,0.0261064004719,0.3122023602977206
LOC114876128,0.10840291646,1
LOC114876130,1,1
LOC114876133,0.102415864584,0.7611898582282772
LOC114876137,0.413125236,1
LOC114876139,1,1
LOC114876141,0.0199270713779,0.3451981903310061
LOC114876144,0.202049128221,1
LOC114876146,1,1
LOC114876147,1,1
LOC114876149,0.598532530962,1
LOC114876150,0.756770162599,1
LOC114876152,0.115769339144,0.7922911450300849
LOC114876153,0.0542057330472,0.5682315452897936
LOC114876155,1,1
LOC114876156,0.517915381392,1
LOC114876163,0.0347865915017,0.5141722819949259
LOC114876164,0.0402200463546,0.4301377412533868
LOC114876165,0.631661679656,1
LOC114876166,1,1
LOC114876168,0.634791946002,1
LOC114876171,0.813946786944,1
LOC114876176,0.00301877638133,0.10790927636119302
LOC114876181,0.00116208691941,0.08373909307790804
LOC114876184,0.292831690572,1
LOC114876186,1,1
LOC114876187,0.31552959028,1
LOC114876188,0.0251292505707,0.3084044388222273
LOC114876191,0.227884151492,1
LOC114876193,1,1
LOC114876194,0.529317041968,1
LOC114876196,1,1
LOC114876197,0.870082439344,1
LOC114876198,0.646675576997,1
LOC114876207,0.349426669851,1
LOC114876208,0.11918785779,0.7285472396798508
LOC114876211,0.311321787067,1
LOC114876212,1,1
LOC114876215,0.010639058485,0.1913447930308315
LOC114876222,0.0834401835238,0.8825470376851511
LOC114876223,0.629880922337,1
LOC114876239,0.853730621093,1
LOC114876246,0.272151830839,1
LOC114876252,0.976922064101,1
LOC114876253,0.203471835969,1
LOC114876256,0.811394398485,1
LOC114876259,1,1
LOC114876260,0.181207366561,0.8698323511064234
LOC114876264,0.304471830121,1
LOC114876265,1,1
LOC114876266,2.99627837486e-6,0.002404615324659
LOC114876268,0.668244345561,1
LOC114876270,1,1
LOC114876273,0.368108504402,1
LOC114876274,1,1
LOC114876275,1,1
LOC114876276,0.10415856932,0.7613196609541489
LOC114876278,1,1
LOC114876289,0.167933867386,0.8097140305751787
LOC114876291,2.49499804456e-4,0.03434260850084984
LOC114876295,1,1
LOC114876297,0.0846996276876,0.8899974859748679
LOC114876301,1,1
LOC114876302,1,1
LOC114876304,0.0316420566406,0.431554131033458
LOC114876306,1.34367052381e-4,0.02219407787703167
LOC114876314,0.22616201168,0.9346491299020409
LOC114876315,0.928835685473,1
LOC114876316,0.0144721673545,0.22749349541046832
LOC114876320,0.23318898384200001,1
LOC114876325,1,1
LOC114876327,0.295911485299,1
LOC114876332,0.0311233670891,0.4717643084824901
LOC114876333,0.673286739459,1
LOC114876334,0.918742998354,1
LOC114876335,0.285411291776,1
LOC114876337,0.467093103708,1
LOC114876339,0.680873237883,1
LOC114876340,0.849463674373,1
LOC114876341,0.757156202643,1
LOC114876344,1,1
LOC114876350,0.633565841115,1
LOC114876353,1,1
LOC114876357,1,1
LOC114876363,1,1
LOC114876364,0.23040013299,1
LOC114876366,0.471206707037,1
LOC114876372,0.0495451291025,0.6494658034460494
LOC114876376,0.0813161268424,0.5974637929014308
LOC114876378,0.00388179893979,0.11861573929656372
LOC114876379,1,1
LOC114876380,1,1
LOC114876382,0.65613525233,1
LOC114876384,0.00960157794022,0.2580912824367687
LOC114876386,0.00283960110906,0.13425568473441532
LOC114876389,0.0105048279311,0.27080571387413177
LOC114876392,1,1
LOC114876395,1,1
LOC114876398,0.221189435191,1
LOC114876399,1,1
LOC114876401,0.62530510387,1
LOC114876403,0.585504542702,1
LOC114876408,0.101889113742,0.9552051940393832
LOC114876413,1,1
LOC114876418,1,1
LOC114876419,0.198632201361,1
LOC114876420,1,1
LOC114876421,0.854044096218,1
LOC114876422,0.202149685164,1
LOC114876424,0.580525937314,1
LOC114876426,0.215186310758,1
LOC114876432,0.812485989615,1
LOC114876433,0.453813888477,1
LOC114876434,1,1
LOC114876439,1,1
LOC114876441,1,1
LOC114876443,0.140537507692,1
LOC114876450,0.0356126079855,0.45577049477218184
LOC114876455,0.211601766391,1
LOC114876460,1,1
LOC114876461,1,1
LOC114876462,1,1
LOC114876468,1,1
LOC114876471,0.737237559909,1
LOC114876484,1,1
LOC114876485,1,1
LOC114876490,1,1
LOC114876491,1,1
LOC114876493,0.0471793478419,0.6322798198609194
LOC114876496,1,1
LOC114876500,0.169872944915,0.9213599414751276
LOC114876503,0.155386221755,1
LOC114876507,0.00142177974968,0.08861980005788453
LOC114876509,0.0530568168552,0.5609575190512226
LOC114876510,0.141666627838,1
LOC114876513,0.487252723488,1
LOC114876515,1,1
LOC114876525,0.262135154207,1
LOC114876539,0.00253023087815,0.06426222916284714
LOC114876542,6.70749045382e-4,0.03873145769744267
LOC114876546,0.019472062074,0.29472121071325424
LOC114876551,2.20739221714e-5,0.00152530802204374
LOC114876552,0.0269377899875,0.3147059118731971
LOC114876569,1,1
LOC114876571,1,1
LOC114876572,1,1
LOC114876573,0.127416045856,0.7412359575410525
LOC114876576,1,1
LOC114876577,0.692316938407,1
LOC114876579,1,1
LOC114876580,1.32867147579e-4,0.0149608408173954
LOC114876583,0.246246170224,1
LOC114876584,1,1
LOC114876588,1,1
LOC114876592,0.251242448828,0.9911025172922728
LOC114876593,1,1
LOC114876594,0.43969691355,1
LOC114876595,0.817634218825,1
LOC114876601,7.83885408332e-4,0.06555861889682942
LOC114876607,0.444926964033,1
LOC114876609,1,1
LOC114876610,0.426914056974,1
LOC114876612,0.00135021103963,0.08797284952839587
LOC114876616,0.874422570349,1
LOC114876617,0.00381416352771,0.113534934341501
LOC114876618,0.921059046606,1
LOC114876630,0.0898314978629,0.9187565114244276
LOC114876643,0.0137635397771,0.28436230805531376
LOC114876646,0.407889010813,1
LOC114876651,1,1
LOC114876653,1,1
LOC114876654,0.0802482842668,0.8720401548532033
LOC114876658,0.532671298584,1
LOC114876663,0.00847778195168,0.18968190521251535
LOC114876671,0.444835805358,1
LOC114876676,0.655340180315,1
LOC114876679,0.181692983869,0.943324619738471
LOC114876682,0.671563674296,1
LOC114876683,0.530572780673,1
LOC114876690,1,1
LOC114876691,0.97643820385,1
LOC114876692,0.803320061612,1
LOC114876693,1,1
LOC114876695,0.296753894749,1
LOC114876700,0.653716480192,1
LOC114876701,0.0924640070225,0.7654496587436558
LOC114876702,0.233484904024,1
LOC114876703,0.439125845565,1
LOC114876707,0.86252309202,1
LOC114876717,1,1
LOC114876718,0.0290668768879,0.416856447249119
LOC114876719,1,1
LOC114876723,0.446213894287,1
LOC114876724,0.034386337629,0.5093958132618901
LOC114876727,0.197677481789,1
LOC114876729,8.49869606131e-4,0.05701359484422794
LOC114876731,1,1
LOC114876737,1,1
LOC114876749,0.0296483260666,0.4738510115602621
LOC114876752,1,1
LOC114876760,1,1
LOC114876761,0.00127330129687,0.08600618406419928
LOC114876764,0.131884940892,1
LOC114876765,0.445412963862,1
LOC114876766,0.00183552905993,0.10365248289707274
LOC114876769,1,1
LOC114876771,1,1
LOC114876772,0.910243285911,1
LOC114876776,1,1
LOC114876792,1,1
LOC114876796,0.63848339698,1
LOC114876797,6.71125033925e-4,0.06110861087027015
LOC114876799,1,1
LOC114876800,1,1
LOC114876801,1,1
LOC114876808,1,1
LOC114876809,0.351565159187,1
LOC114876825,0.156330016094,1
LOC114876827,0.900004550952,1
LOC114876832,0.539848543371,1
LOC114876833,0.696147977225,1
LOC114876834,0.661433879318,1
LOC114876837,1,1
LOC114876838,0.603141327059,1
LOC114876839,1,1
LOC114876842,1,1
LOC114876846,0.659635701961,1
LOC114876848,1,1
LOC114876851,1,1
LOC114876853,0.0131059472549,0.3059752420958456
LOC114876855,1,1
LOC114876858,1,1
LOC114876860,1,1
LOC114876865,0.203308904384,0.9440762070970624
LOC114876875,0.674375331152,1
LOC114876876,1,1
LOC114876878,1,1
LOC114876881,0.576533854528,1
LOC114876882,0.617150254579,1
LOC114876890,1,1
LOC114876892,0.0238512573513,0.35679891471767605
LOC114876893,4.216968942e-4,0.02877761835570909
LOC114876897,0.0460533389279,0.4697393529667917
LOC114876898,0.468485490052,1
LOC114876899,1,1
LOC114876901,1,1
LOC114876903,1,1
LOC114876905,0.829026734664,1
LOC114876907,0.126334238465,1
LOC114876910,0.254819038932,1
LOC114876911,1,1
LOC114876918,0.323541366718,1
LOC114876919,0.533872847562,1
LOC114876920,0.959655633378,1
LOC114876921,1,1
LOC114876925,1,1
LOC114876927,0.244120866968,1
LOC114876929,0.0176715765784,0.3603583532515086
LOC114876930,0.0210767809447,0.3281288856910343
LOC114876933,1,1
LOC114876934,1,1
LOC114876942,0.0823526749848,0.8818543332651112
LOC114876943,1,1
LOC114876944,0.506939012968,1
LOC114876945,0.0191494555759,0.2242758271685915
LOC114876947,0.00324797147698,0.08769522987846
LOC114876959,1,1
LOC114876960,0.40070926992,1
LOC114876961,0.234194140041,1
LOC114876964,1,1
LOC114876965,0.0861873466816,0.9010123410210936
LOC114876967,0.0917425215249,0.6305534371363728
LOC114876980,0.151015003715,0.8636867584180448
LOC114876984,0.00432270356441,0.12642504450716002
LOC114876989,0.322591865463,1
LOC114876994,0.20859141974,1
LOC114876998,1,1
LOC114877001,0.0107021719532,0.27195865421074
LOC114877006,0.844159068429,1
LOC114877008,0.302082843364,1
LOC114877010,6.25205664399e-4,0.06110861087027015
LOC114877011,0.777398599952,1
LOC114877017,0.341562457655,1
LOC114877019,1,1
LOC114877021,1,1
LOC114877022,0.100288630226,0.9772964305356668
LOC114877023,0.106576332997,0.5999196026638978
LOC114877025,1,1
LOC114877028,0.07222243083,0.8212970748602582
LOC114877029,0.374641955649,1
LOC114877031,1,1
LOC114877037,1,1
LOC114877039,1,1
LOC114877048,0.25070069111,1
LOC114877055,1,1
LOC114877057,0.0510294327219,0.5063253713406299
LOC114877061,1,1
LOC114877067,0.314432324307,1
LOC114877070,0.85698079617,1
LOC114877072,1,1
LOC114877073,1,1
LOC114877076,0.0988460404363,0.7155197576186769
LOC114877078,0.427604615776,1
LOC114877081,1,1
LOC114877094,0.157266491598,0.8844744691409181
LOC114877095,0.144774006859,0.8395012215914739
LOC114877097,0.758508401263,1
LOC114877100,1,1
LOC114877106,0.259842158062,1
LOC114877107,0.461079592868,1
LOC114877108,0.670032936681,1
LOC114877113,0.342024246959,1
LOC114877114,1,1
LOC114877117,0.220655807316,0.9526864770717068
LOC114877120,0.296378236274,1
LOC114877121,0.737513493436,1
LOC114877123,1,1
LOC114877127,1,1
LOC114877128,1,1
LOC114877130,0.183781111123,0.9953208632142254
LOC114877131,1,1
LOC114877136,0.125589132974,0.81978761581869
LOC114877137,0.139881291959,0.831647776339402
LOC114877140,1.5760257798e-4,0.01876521361815199
LOC114877143,1,1
LOC114877147,0.055458116754,0.5728976097706789
LOC114877151,1,1
LOC114877152,1,1
LOC114877153,1,1
LOC114877155,0.877671888434,1
LOC114877157,0.00198605974558,0.08264245636334093
LOC114877163,1,1
LOC114877164,1,1
LOC114877167,0.0382076537969,0.5487781926872136
LOC114877171,0.323548698725,1
LOC114877172,0.0379393773339,0.390646978480411
LOC114877173,0.44666364562,1
LOC114877175,0.57347740226,1
LOC114877177,0.48390945636,1
LOC114877178,0.237183118196,1
LOC114877179,5.29201565014e-4,0.02921389162209391
LOC114877181,1,1
LOC114877187,1,1
LOC114877189,0.0494924819339,0.4625643503822192
LOC114877191,1,1
LOC114877192,0.00709317356759,0.2231647512431768
LOC114877193,0.62738129114,1
LOC114877194,0.835086015579,1
LOC114877195,0.838274696111,1
LOC114877196,1,1
LOC114877199,0.04254037524,0.5904711327955462
LOC114877203,1,1
LOC114877204,0.586265792177,1
LOC114877205,1,1
LOC114877207,0.0804682500317,0.5964577473752286
LOC114877210,0.718055730359,1
LOC114877215,1,1
LOC114877216,0.536885915714,1
LOC114877217,0.383513311468,1
LOC114877218,0.539105973504,1
LOC114877232,0.137241951839,0.7623562418239789
LOC114877233,0.198967331098,1
LOC114877235,0.171238474974,0.9239634933642418
LOC114877236,0.122555070128,0.8382004370258169
LOC114877237,0.881163316524,1
LOC114877241,1,1
LOC114877242,1,1
LOC114877250,0.813924190888,1
LOC114877252,1,1
LOC114877255,1,1
LOC114877257,0.186667004191,0.855850604121
LOC114877258,1,1
LOC114877263,0.0841985715535,0.662461007905511
LOC114877264,1,1
LOC114877267,0.817377209583,1
LOC114877269,0.319694382017,1
LOC114877270,0.295666121792,1
LOC114877279,0.546249606843,1
LOC114877281,1,1
LOC114877282,0.211692435149,1
LOC114877285,0.384858017055,1
LOC114877286,1,1
LOC114877288,1,1
LOC114877290,1,1
LOC114877291,0.314067854689,1
LOC114877295,1,1
LOC114877299,1,1
LOC114877302,0.76104686079,1
LOC114877308,0.15959839556,1
LOC114877312,0.814298539592,1
LOC114877313,1,1
LOC114877314,0.112536667791,1
LOC114877318,1,1
LOC114877323,0.589860726389,1
LOC114877324,1,1
LOC114877325,1,1
LOC114877326,0.117891430751,0.7929229600163096
LOC114877328,0.00335656714397,0.10896033528281034
LOC114877329,0.0162203028493,0.20378598670666
LOC114877330,1,1
LOC114877331,0.00713163779787,0.17457009044351346
LOC114877335,0.188833408338,1
LOC114877338,0.938147123339,1
LOC114877341,0.188318916092,0.9885700571631972
LOC114877342,1,1
LOC114877344,0.0116358181864,0.28473278058349927
LOC114877345,4.41273328754e-5,0.01166197153231071
LOC114877349,0.472103353523,1
LOC114877350,1,1
LOC114877351,0.0321813149636,0.39306770101452754
LOC114877354,0.380564990285,1
LOC114877355,0.256703596091,0.9885700571631972
LOC114877357,0.00766497717764,0.23318472255394315
LOC114877359,0.17944018924,0.8437108735393269
LOC114877360,1,1
LOC114877364,0.0311594173777,0.3585323251710402
LOC114877365,0.326063657577,1
LOC114877366,0.00145640180458,0.07225371174944112
LOC114877367,0.830933098994,1
LOC114877373,1,1
LOC114877376,0.655548991406,1
LOC114877378,1,1
LOC114877386,0.668770734974,1
LOC114877390,0.135813249703,1
LOC114877392,1,1
LOC114877394,1,1
LOC114877396,0.0491992562212,0.5974637929014308
LOC114877399,0.00118391920945,0.05796056651481304
LOC114877403,0.459781287986,1
LOC114877410,0.940752799987,1
LOC114877411,0.56573609981,1
LOC114877415,1.90783234835e-4,0.02931406587336849
LOC114877418,0.612372506373,1
LOC114877419,1,1
LOC114877421,1,1
LOC114877424,0.568466049082,1
LOC114877426,0.904355574866,1
LOC114877427,0.453266869982,1
LOC114877429,7.43942316267e-4,0.04086239259105571
LOC114877432,0.935762113889,1
LOC114877433,0.310285577004,1
LOC114877435,0.743316246179,1
LOC114877437,6.59104414822e-4,0.06110861087027015
LOC114877443,1,1
LOC114877445,1,1
LOC114877446,1,1
LOC114877448,0.601194385031,1
LOC114877449,1,1
LOC114877451,6.45046941136e-5,0.01522080407173411
LOC114877452,1,1
LOC114877453,0.615671342773,1
LOC114877455,0.210169546892,1
LOC114877456,1.46853321532e-5,0.00289780591121421
LOC114877457,0.364425602699,1
LOC114877458,0.545500300219,1
LOC114877465,1,1
LOC114877466,0.686014519713,1
LOC114877467,0.386949072757,0.9885700571631972
LOC114877469,0.102933217293,0.7613196609541489
LOC114877471,0.422442573876,1
LOC114877472,0.0947124485764,0.6905307696891081
LOC114877477,0.365706281879,1
LOC114877478,0.00121497588652,0.08539729449188979
LOC114877481,0.926354712,1
LOC114877482,0.00457325758878,0.17365237292568655
LOC114877484,1,1
LOC114877487,1,1
LOC114877494,1,1
LOC114877497,0.0595168317675,0.7281994583108751
LOC114877498,1,1
LOC114877503,0.607806524326,1
LOC114877504,1,1
LOC114877508,1,1
LOC114877510,1,1
LOC114877511,0.821327629593,1
LOC114877512,1,1
LOC114877515,0.206273613942,1
LOC114877516,1,1
LOC114877517,1,1
LOC114877520,0.24279062446,1
LOC114877528,0.535787667243,1
LOC114877531,1,1
LOC114877537,0.666543628457,1
LOC114877539,0.0167055133846,0.3161413121186487
LOC114877540,1,1
LOC114877542,0.0588932548304,0.7222775682686112
LOC114877543,0.219621043339,1
LOC114877545,1,1
LOC114877547,1,1
LOC114877551,0.00692201237831,0.16935224805015972
LOC114877553,0.224081868778,1
LOC114877554,0.851980541996,1
LOC114877555,1.59644400624e-4,0.02572611109567726
LOC114877556,0.338102754817,1
LOC114877558,0.972420847601,1
LOC114877559,1,1
LOC114877561,0.679701622587,1
LOC114877562,0.00818739547287,0.2383000964284233
LOC114877564,1,1
LOC114877565,1,1
LOC114877570,0.579087687082,1
LOC114877571,1,1
LOC114877573,1,1
LOC114877575,0.81683626855,1
LOC114877576,0.134549684234,0.7603621690433022
LOC114877578,1,1
LOC114877579,0.168371311542,1
LOC114877580,1,1
LOC114877583,0.0077481658542,0.23318472255394315
LOC114877587,0.0209240988005,0.38663486413024745
LOC114877589,1,1
LOC114877590,0.199682363448,0.7802884988103729
LOC114877592,0.451333017289,1
LOC114877597,1,1
LOC114877601,0.0222503533751,0.3994784911665372
LOC114877602,1,1
LOC114877605,1,1
LOC114877607,0.00297276540696,0.13639625724850502
LOC114877608,0.671176719891,1
LOC114877609,1,1
LOC114877610,0.471577064754,1
LOC114877611,0.0900085713164,0.6249166522824342
LOC114877612,0.003242016237,0.1298308817972895
LOC114877614,0.189396068422,1
LOC114877615,0.202956992939,1
LOC114877617,0.491030231988,1
LOC114877619,0.116647760635,0.7654496587436558
LOC114877620,1,1
LOC114877621,0.178150866635,0.940157265111648
LOC114877622,0.00556328253598,0.12648931185195
LOC114877624,1,1
LOC114877625,1,1
LOC114877628,0.0309784751834,0.4304969811937448
LOC114877629,1,1
LOC114877632,1,1
LOC114877635,0.250121676232,1
LOC114877639,1,1
LOC114877640,0.0947294664605,0.7314885075433233
LOC114877641,0.00780457635734,0.23332504974183432
LOC114877643,0.291977644691,1
LOC114877648,0.0490989098918,0.6482643024983697
LOC114877651,0.62740183654,1
LOC114877652,1,1
LOC114877655,0.842809437671,1
LOC114877656,1,1
LOC114877658,0.0199850407552,0.22821806389215735
LOC114877666,1,1
LOC114877671,6.59104940575e-4,0.06110861087027015
LOC114877673,0.608854562457,1
LOC114877674,0.0428104807535,0.4263502796352665
LOC114877681,1,1
LOC114877682,5.08979799649e-4,0.05388746369875361
LOC114877684,0.734927726665,1
LOC114877688,1,1
LOC114877689,1,1
LOC114877690,1,1
LOC114877691,0.496146436805,1
LOC114877694,0.03399246178,0.4476668065997661
LOC114877697,0.528651547522,1
LOC114877701,6.98859347905e-5,0.00801755451245475
LOC114877702,0.619789881288,1
LOC114877708,0.0704914222793,0.6042543906154182
LOC114877712,1,1
LOC114877718,0.292408076341,1
LOC114877719,1,1
LOC114877722,0.643159757041,1
LOC114877723,0.539899381972,1
LOC114877729,1,1
LOC114877737,0.473944173514,1
LOC114877738,1,1
LOC114877743,8.32225054147e-4,0.0676516685265966
LOC114877746,1,1
LOC114877749,0.490709748156,1
LOC114877754,1,1
LOC114877755,0.506884600708,1
LOC114877756,1,1
LOC114877758,1,1
LOC114877761,0.0895672965812,0.6836709851484343
LOC114877762,0.0480514670314,0.5383676803717055
LOC114877763,1,1
LOC114877766,1,1
LOC114877773,0.591171333204,1
LOC114877774,0.989552550543,1
LOC114877776,0.315916566916,1
LOC114877780,0.570045901328,1
LOC114877781,0.057935021913,0.5064104433402519
LOC114877792,1,1
LOC114877793,0.99171323828,1
LOC114877795,0.0076401046845,0.1298308817972895
LOC114877796,0.536772705315,1
LOC114877797,0.650960809428,1
LOC114877801,0.278928208673,1
LOC114877802,0.87410413888,1
LOC114877804,0.0030796566884,0.1029384526962
LOC114877805,0.367430346917,1
LOC114877806,1,1
LOC114877809,0.778098803748,1
LOC114877819,0.232672079607,1
LOC114877825,0.0526180965701,0.6750442020167974
LOC114877828,1,1
LOC114877833,0.21999573518,1
LOC114877834,0.00635363146351,0.20477289307029545
LOC114877836,0.00254800629706,0.09682423928828
LOC114877840,1,1
LOC114877843,0.743098599947,1
LOC114877844,0.0484859357352,0.45666985983153485
LOC114877845,1,1
LOC114877847,0.0256607982131,0.3532635123643846
LOC114877849,0.43164368827,1
LOC114877851,0.0612608629452,0.619757145218272
LOC114877853,0.0607042529362,0.7370795837981371
LOC114877854,0.215193178371,1
LOC114877855,1,1
LOC114877857,1,1
LOC114877862,1,1
LOC114877863,1,1
LOC114877866,1,1
LOC114877868,0.654931906601,1
LOC114877871,1,1
LOC114877872,0.884222013232,1
LOC114877879,0.510846202329,1
LOC114877882,0.0310941319591,0.4817154583787688
LOC114877884,0.518854998079,1
LOC114877885,1,1
