"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC114874927",636.616207777751,0.297079366777122,0.100572505795224,2.95388251916489,0.00313803440355242,0.0484139229384672
"LOC114874928",4561.18143909579,-0.315617068809675,0.117310728490967,-2.69043652587988,0.00713586084972553,0.0778922521885647
"LOC114874926",626.411734859371,0.0965244898618568,0.0839464570067855,1.14983399304219,0.250212251507891,0.529472003302893
"LOC114874929",71.2540217025129,0.268120329982876,0.190377921126139,1.40835832431024,0.159024993247348,0.421300220606469
"LOC114874917",806.071922055243,0.185365534374672,0.0933281878568162,1.98616879456675,0.0470145845651062,0.216647978264389
"LOC114874921",38.1653155823448,-0.112578228175019,0.228265833183816,-0.493189132183275,0.621878956153314,0.826545763513456
"LOC114874919",240.143563577327,0.139771014935125,0.112052583224412,1.24736985898129,0.212261913034701,0.490138660521801
"LOC114874920",9.36876376185526,0.761407683561266,0.401718790333404,1.89537482906722,0.0580427609689276,0.245537521984146
"LOC114874922",470.765179087224,-0.0402287329608884,0.119714615314983,-0.336038610281977,0.73684175091169,0.886947747563945
"LOC114874915",440.611807477099,-0.528937334214685,0.131505550118979,-4.02216738180352,5.76650542059145e-05,0.0040937852767838
"LOC114874916",337.72233422764,-0.85571620926442,0.266237343927138,-3.21411037475871,0.00130849364249882,0.0291745032510789
"LOC114874908",913.354542826295,0.153334698828532,0.0933282058071055,1.64296203385127,0.100390788732123,0.329700809463896
"LOC114874884",578.205704861922,-0.150270446497411,0.110050292729517,-1.36547066591407,0.172105166722385,0.439036165608645
"LOC114874885",46.3061468377853,-0.264735556253698,0.194261860988623,-1.36277679471629,0.172952866618356,0.439693313573107
"LOC114874886",145.063029960575,0.0388805002314642,0.162220129711142,0.239677408104018,0.810580350238902,0.920998756553034
"LOC114874888",770.122646741467,0.107820453314509,0.104318178971915,1.03357300115004,0.301335826584431,0.583626088457956
"LOC114874914",16421.4390146438,-0.166307002756071,0.0748340908487777,-2.22234279684293,0.0262601479827695,0.156820810122035
"LOC114874890",280.770268926475,0.0819645800317435,0.134523140551963,0.609297253211854,0.542327427425865,0.772361557065263
"LOC114874891",549.097135040165,-0.00137483591943175,0.106188754163589,-0.0129470952951736,0.989670001155806,0.995710016311416
"LOC114874893",103.154697973729,0.414237749238278,0.178913434845959,2.31529705745647,0.0205966806885356,0.137146586079797
"LOC114880532",100.288527466437,-0.352467300935344,0.260422037429843,-1.35344652247526,0.175913023493691,0.443280162217088
"LOC114880514",483.393500818492,0.0808045808085224,0.139609667740866,0.578789292432859,0.562731356944377,0.786167442852074
"LOC114880515",684.321137449661,0.183478234754792,0.105034344854634,1.74684037881822,0.0806650302042902,0.2944012680609
"LOC114880508",277.1437691112,0.0382425326923339,0.116513316358835,0.328224565976264,0.742741874834814,0.889842573067188
"LOC114880511",280.315680802544,0.162085857607161,0.109585469283405,1.47908165806163,0.139118491727737,0.393045122349877
"LOC114880512",53.1995033442594,0.253957468333683,0.188590311493072,1.34660930523471,0.178106095663702,0.445355914914694
"LOC114880509",93.3476813403632,-0.088822156306272,0.217755794821728,-0.407898014282415,0.683348550663878,0.860192123417454
"LOC114880510",229.594852579574,0.314350769884143,0.112988466435387,2.78214918567734,0.00540002110079172,0.0659598955157509
"LOC114880534",23.4625658363529,-0.61088593612286,0.285149415644063,-2.14233627217177,0.0321664320219124,0.175427408010598
"LOC114880533",15.5212886762818,-0.298368106517216,0.369148318038992,-0.808260777408445,0.418940476626255,0.685195908592604
"LOC114880535",0.819509675543687,0.0245534934826849,1.46948084950883,0.0167089577866168,0.98666880087913,NA
"LOC114880527",368.290886987078,0.029355695269121,0.0931505942847072,0.315142329413356,0.752653590484699,0.894764527701
"LOC114880529",417.864566887526,0.223383534186184,0.102277572906226,2.18409107528387,0.0289555563624003,0.165796460384345
"LOC114880530",393.823389590965,0.257605892893846,0.106608866465669,2.41636461801048,0.0156763545984465,0.118781809327833
