ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
4234	0,0,0,3	3,10,1,2	0,3,1,2	2,2,1,9	143	99
4235	75,49,69,78	3,10,1,2	26,38,31,71	2,2,1,9	2720	99
4236	72,45,67,75	0,0,0,1	24,34,30,70	0,2,0,2	2720	99
4237	694,346,294,434	7,3,6,4	310,339,307,334	3,2,3,4	293	99
4238	38,12,16,15	2,1,6,4	8,16,21,16	0,4,4,3	172	99
4239	223,106,100,125	1,0,0,2	97,99,102,104	2,0,1,0	198	99
4240	384,166,166,216	33,11,13,19	177,168,179,167	7,18,20,14	198	99
4241	107,62,71,58	33,11,13,19	49,37,64,40	7,18,20,14	558	99
4242	121,68,82,69	176,66,77,104	53,46,72,49	86,78,86,72	558	99
4243	112,68,80,85	1,1,1,0	60,76,91,80	1,1,1,0	279	99
4244	714,347,323,417	2,0,0,1	318,380,409,328	0,0,0,0	313	99
4245	9,2,5,6	0,0,0,1	5,2,7,0	1,0,0,0	213	99
4246	39,25,25,12	0,0,0,0	13,15,12,43	0,0,0,2	220	99
4247	31,25,9,27	0,0,0,0	7,11,12,23	0,0,0,1	313	99
4248	22,3,10,8	64,50,45,40	4,5,14,5	25,36,25,35	171	99
4249	627,334,394,442	0,3,6,1	344,333,291,393	1,1,1,2	587	99
4250	160,98,130,91	69,34,20,34	80,48,113,108	25,19,39,25	621	99
4251	223,162,179,160	13,10,7,7	126,75,120,140	2,3,11,6	279	99
4252	100,58,71,75	154,102,79,148	59,96,50,124	93,86,61,138	249	99
4253	460,202,252,299	1,1,0,1	124,216,130,178	0,0,1,0	552	99
4254	31,16,25,20	0,0,0,0	13,9,11,19	0,0,0,1	189	99
4255	21,8,14,14	0,0,0,1	8,6,7,9	0,0,0,0	189	99
4256	111,49,55,93	1,0,0,0	59,44,65,119	0,0,0,1	291	99
4257	126,46,65,108	1,0,0,0	55,46,70,130	0,0,0,1	294	99
4258	3181,1681,1655,2078	1,1,0,0	1621,1566,1382,1754	0,0,0,0	3155	99
4259	250,146,111,161	1,1,0,0	147,114,104,152	0,0,0,0	232	99
4260	44,36,27,35	16,9,9,14	32,26,27,27	9,10,9,11	371	99
4261	111,81,83,66	0,1,0,0	55,47,46,107	0,0,0,0	204	99
4262	47,56,57,56	0,0,0,1	35,21,55,63	1,0,0,0	490	99
4263	196,138,110,131	4,1,1,2	97,74,59,203	0,0,0,0	213	99
4264	121,83,73,83	0,1,0,0	58,50,48,127	0,1,0,0	213	99
4265	25,15,18,21	0,1,0,0	6,18,10,32	0,1,0,0	228	99
4266	102,75,61,79	6,6,7,12	48,44,29,111	3,2,8,3	228	99
4267	122,72,61,83	0,3,5,4	48,53,36,108	2,0,4,3	168	99
4268	252,148,163,190	108,60,28,79	134,148,146,145	61,51,34,84	135	99
4269	390,198,215,277	37,18,19,24	171,190,198,252	18,17,10,33	135	99
4270	231,140,170,164	1,0,0,0	104,105,117,143	0,0,0,0	406	99
4271	97,51,69,73	1,0,0,0	39,26,47,59	0,0,0,0	237	99
4272	128,66,95,97	1,0,0,0	59,45,66,78	0,0,0,0	261	99
4273	66,32,40,28	0,1,0,0	27,28,23,53	0,0,0,0	229	99
4274	135,81,103,88	2,0,0,0	59,62,64,114	0,0,0,0	435	99
4275	158,93,118,101	0,0,0,0	62,67,80,122	1,0,0,0	435	99
4276	1,2,0,1	0,0,0,0	1,0,0,0	0,1,0,0	159	99
4277	0,0,0,1	0,0,0,0	0,1,0,1	0,1,0,0	255	99
4278	0,0,4,4	23,7,8,9	1,0,0,4	3,5,8,3	198	99
4279	22,12,9,12	194,83,106,117	5,6,15,7	90,118,85,138	129	99
4280	14,9,9,8	4,0,5,4	10,9,7,9	3,2,1,4	130	99
4281	0,0,0,0	1,0,1,0	0,0,0,3	0,2,0,2	294	99
4282	202,108,121,172	0,0,0,0	72,103,73,141	0,1,0,0	296	99
4283	1,1,0,0	5,0,4,3	0,0,0,0	4,1,0,1	144	99
4284	2,0,0,0	58,30,36,54	0,0,0,0	17,29,17,42	144	99
4285	0,0,0,1	0,2,2,0	1,0,2,1	0,0,0,1	375	99
4286	0,0,1,1	0,1,0,1	1,0,2,2	0,2,0,3	375	99
4287	2,7,4,3	2,1,0,0	1,0,1,6	2,2,1,4	273	99
4288	2,6,2,4	2,1,0,0	1,2,1,8	2,2,1,4	269	99
4289	70,50,36,42	106,74,50,76	17,19,31,43	51,50,44,51	231	99
4290	20,7,10,5	0,0,0,0	15,11,10,7	1,0,0,0	213	99
4291	193,162,110,182	2,1,1,0	125,142,157,306	1,0,0,3	370	99
4292	145,118,81,133	2,1,1,0	93,106,106,222	1,0,0,3	318	99
4293	138,104,74,121	2,1,1,0	77,93,91,200	1,0,0,3	285	99
4294	151,100,88,124	2,1,1,0	82,98,92,227	1,0,0,3	265	99
4295	37,18,36,37	0,0,1,0	16,22,28,65	1,0,0,0	367	99
4296	1,0,0,0	11,5,9,8	0,0,0,0	6,1,14,15	155	99
4297	27,34,37,33	0,0,0,0	26,24,18,47	0,0,0,1	339	99
4298	20,12,14,12	10,4,7,10	22,19,21,15	1,3,0,8	189	99
4299	9,4,7,0	26,6,20,15	1,1,0,4	13,17,13,19	150	99
4300	15,3,11,8	9,4,4,8	13,10,7,6	9,18,7,9	123	99
4301	33,14,18,27	0,0,0,0	35,35,14,26	0,1,0,0	221	99
4302	40,14,22,28	0,0,0,0	9,16,28,19	1,0,0,0	214	99
4303	20,11,26,11	176,92,93,110	10,13,13,13	112,100,73,88	210	99
4304	3,1,3,6	7,5,13,1	0,2,0,0	6,7,4,8	116	99
4305	228,159,176,163	0,0,1,0	126,131,153,121	0,0,0,0	281	99
4306	192,105,131,105	0,1,0,0	83,113,118,97	0,0,0,0	216	99
4307	80,39,40,62	4,1,1,1	50,58,63,42	1,2,0,1	233	99
4308	17,2,8,5	12,5,14,8	3,2,4,6	8,10,11,9	163	99
4309	156,58,99,94	0,0,0,0	57,72,75,80	0,0,1,0	220	99
4310	170,73,120,104	0,0,0,0	79,91,115,109	0,0,0,1	246	99
4311	60,25,25,41	1,0,0,0	24,27,14,36	0,0,0,0	186	99
4312	129,61,67,92	0,0,0,0	41,73,54,80	0,1,0,0	300	99
4313	4,3,4,1	24,10,21,10	4,2,1,2	10,15,12,18	168	99
4314	64,31,53,44	0,0,0,1	39,38,42,51	0,1,1,0	227	99
4318	21,8,18,18	0,0,0,0	8,10,14,19	1,0,0,0	391	99
